,Model,dataset,Replacement Strategy,accuracy,time,features
463,Decision Trees,htwtindex,Uniform,80.36843796043851,6.5833833e-05,3
464,Decision Trees,htwtindex,Marginal,99.56424164,0.0003305,3
465,Decision Trees,htwtindex,Conditional,99.56424163,0.008038,3
466,Decision Trees,htwtindex,Gaussian,99.56424184,0.006117,3
467,Decision Trees,htwtindex,Copula,99.56424158,0.006234,3
468,Decision Trees,hybrid,Separate models,99.85733205,14.74111962,11
469,Decision Trees,hybrid,Zero,59.66700106,2.6337960189999998e-05,11
470,Decision Trees,hybrid,Mean,71.73825864,2.627854254e-05,11
472,Decision Trees,hybrid,Uniform,59.68659725,0.0002862463465,11
473,Decision Trees,hybrid,Marginal,99.85733206,0.0017704500000000002,11
474,Decision Trees,hybrid,Conditional,99.85733201,0.033709,11
475,Decision Trees,hybrid,Gaussian,99.85733218,0.035961,11
476,Decision Trees,hybrid,Copula,99.85733196,0.03614,11
477,Decision Trees,income,Separate models,97.48804263,6724.430804,13
478,Decision Trees,income,Zero,80.36843796043851,3.175582308e-05,13
479,Decision Trees,income,Mean,99.82628672,3.360703497e-05,13
481,Decision Trees,income,Uniform,80.36843796043851,0.0021057493900000003,13
482,Decision Trees,income,Marginal,99.56628733,0.0102173,13
483,Decision Trees,income,Conditional,99.56628733,0.214346,13
484,Decision Trees,income,Gaussian,99.56628733,0.211346,13
485,Decision Trees,income,Copula,99.56628733,0.211346,13
486,Decision Trees,insurance,Separate models,99.50745625,0.4544808865,6
487,Decision Trees,insurance,Zero,80.36843796043851,1.599488836e-05,6
488,Decision Trees,insurance,Mean,66.96474068,1.6299377790000002e-05,6
490,Decision Trees,insurance,Uniform,81.65796076,0.0003258597656,6
491,Decision Trees,insurance,Marginal,99.70736665,0.00051855,6
492,Decision Trees,insurance,Conditional,99.70736666,0.009953,6
493,Decision Trees,insurance,Gaussian,99.70736674,0.010612,6
494,Decision Trees,insurance,Copula,99.70736632,0.010309,6
495,Decision Trees,iris,Separate models,99.63641295,0.03547382355,4
496,Decision Trees,iris,Zero,80.36843796043851,1.2794828410000001e-05,4
497,Decision Trees,iris,Mean,90.87551239,1.287355423e-05,4
499,Decision Trees,iris,Uniform,84.39679542,3.247925282e-05,4
500,Decision Trees,iris,Marginal,99.63641295,0.00022244999999999999,4
501,Decision Trees,iris,Conditional,99.63641288,0.005181,4
502,Decision Trees,iris,Gaussian,99.63641316,0.006482,4
503,Decision Trees,iris,Copula,99.63641299,0.004693,4
504,Decision Trees,japanemg,Separate models,99.98169248,0.08697891235,5
505,Decision Trees,japanemg,Zero,95.97730369,1.5208562220000001e-05,5
506,Decision Trees,japanemg,Mean,80.68424196,1.5409310659999998e-05,5
508,Decision Trees,japanemg,Uniform,95.97730369,1.146863302e-05,5
509,Decision Trees,japanemg,Marginal,99.98169248,0.0002734,5
510,Decision Trees,japanemg,Conditional,99.9816925,0.005565,5
511,Decision Trees,japanemg,Gaussian,99.98169241,0.004614,5
512,Decision Trees,japanemg,Copula,99.98169244,0.00457,5
513,Decision Trees,jewellery,Separate models,99.98892802,0.02412796021,3
514,Decision Trees,jewellery,Zero,80.36843796043851,1.123128537e-05,3
515,Decision Trees,jewellery,Mean,76.23442873,1.137312301e-05,3
517,Decision Trees,jewellery,Uniform,80.36843796043851,6.094578212e-05,3
518,Decision Trees,jewellery,Marginal,99.98892802,0.00034035,3
519,Decision Trees,jewellery,Conditional,99.98892802,0.006223,3
520,Decision Trees,jewellery,Gaussian,99.98892801,0.006078,3
521,Decision Trees,jewellery,Copula,99.98892801,0.006122,3
522,Decision Trees,kiva,Separate models,99.99807107,1.663396835,6
523,Decision Trees,kiva,Zero,80.36843796043851,1.61800818e-05,6
524,Decision Trees,kiva,Mean,61.00820095,1.681570573e-05,6
526,Decision Trees,kiva,Uniform,87.41795766,0.000297747198,6
527,Decision Trees,kiva,Marginal,99.72074452,0.0004279,6
528,Decision Trees,kiva,Conditional,99.7207445,0.008619,6
529,Decision Trees,kiva,Gaussian,99.72074466,0.010183,6
530,Decision Trees,kiva,Copula,99.72074447,0.010261,6
531,Decision Trees,mba,Separate models,99.9126168,113.9482148,13
532,Decision Trees,mba,Zero,80.36843796043851,3.005038401e-05,13
533,Decision Trees,mba,Mean,97.28119783,3.095075583e-05,13
535,Decision Trees,mba,Uniform,80.36843796043851,0.000865571847,13
536,Decision Trees,mba,Marginal,99.91261682,0.011677650000000001,13
537,Decision Trees,mba,Conditional,99.91261679,0.177906,13
538,Decision Trees,mba,Gaussian,99.91261697,0.270362,13
539,Decision Trees,mba,Copula,99.91261689,0.234341,13
540,Decision Trees,migration,Separate models,93.58587818,28.68771338,11
541,Decision Trees,migration,Zero,94.4003053,2.8012758730000003e-05,11
542,Decision Trees,migration,Mean,94.10345017,2.720600599e-05,11
544,Decision Trees,migration,Uniform,95.15324899,0.00042473037209999996,11
545,Decision Trees,migration,Marginal,93.58587807,0.00185075,11
546,Decision Trees,migration,Conditional,93.58587957,0.031333,11
547,Decision Trees,migration,Gaussian,93.58588085,0.039326,11
548,Decision Trees,migration,Copula,93.58587826,0.037034,11
549,Decision Trees,mtcars,Separate models,73.78684807,14.8288765,11
550,Decision Trees,mtcars,Zero,80.36843796043851,2.699700269e-05,11
551,Decision Trees,mtcars,Mean,90.0,2.654270692e-05,11
553,Decision Trees,mtcars,Uniform,80.36843796043851,3.364985639e-05,11
554,Decision Trees,mtcars,Marginal,73.78684807,0.0018762000000000002,11
555,Decision Trees,mtcars,Conditional,73.78685396,0.030116,11
556,Decision Trees,mtcars,Gaussian,73.78685364,0.03161,11
557,Decision Trees,mtcars,Copula,73.78685473,0.036596,11
558,Decision Trees,ozone,Separate models,99.966639,50.24735308,12
559,Decision Trees,ozone,Zero,80.36843796043851,2.7973723059999998e-05,12
560,Decision Trees,ozone,Mean,96.83848561,2.789102384e-05,12
562,Decision Trees,ozone,Uniform,80.36843796043851,0.000332680172,12
563,Decision Trees,ozone,Marginal,99.96663901,0.004487349999999999,12
564,Decision Trees,ozone,Conditional,99.96663904,0.071373,12
565,Decision Trees,ozone,Gaussian,99.96663898,0.072763,12
566,Decision Trees,ozone,Copula,99.96663903,0.078264,12
567,Decision Trees,petrol,Separate models,72.39832304,0.035353899,4
568,Decision Trees,petrol,Zero,40.0,1.371711493e-05,4
569,Decision Trees,petrol,Mean,40.0,1.3726949690000001e-05,4
571,Decision Trees,petrol,Uniform,80.36843796043851,7.432639599e-06,4
572,Decision Trees,petrol,Marginal,72.39832304,0.00025485,4
573,Decision Trees,petrol,Conditional,72.39832336,0.004334,4
574,Decision Trees,petrol,Gaussian,72.39832662,0.004507,4
575,Decision Trees,petrol,Copula,72.39832413,0.00442,4
576,Decision Trees,poker,Separate models,99.85123199,45.49776077,10
577,Decision Trees,poker,Zero,80.36843796043851,2.428888552e-05,10
578,Decision Trees,poker,Mean,80.36843796043851,2.482124531e-05,10
580,Decision Trees,poker,Uniform,80.36843796043851,0.001526560421,10
581,Decision Trees,poker,Marginal,99.77638578,0.0020056,10
582,Decision Trees,poker,Conditional,99.77638577,0.035829,10
583,Decision Trees,poker,Gaussian,99.77638578,0.042406,10
584,Decision Trees,poker,Copula,99.77638576,0.043293,10
585,Decision Trees,possumbelly,Separate models,99.82910207,6.341644526,10
586,Decision Trees,possumbelly,Zero,80.36843796043851,2.402516774e-05,10
587,Decision Trees,possumbelly,Mean,88.31020494,2.3951053620000003e-05,10
589,Decision Trees,possumbelly,Uniform,80.36843796043851,0.0001637538365,10
590,Decision Trees,possumbelly,Marginal,99.82910205,0.0008625499999999999,10
591,Decision Trees,possumbelly,Conditional,99.82910216,0.01896,10
592,Decision Trees,possumbelly,Gaussian,99.82910241,0.018714,10
593,Decision Trees,possumbelly,Copula,99.82910216,0.018766,10
594,Decision Trees,possumchest,Separate models,99.00197833,7.537748814,10
595,Decision Trees,possumchest,Zero,80.36843796043851,2.410330091e-05,10
596,Decision Trees,possumchest,Mean,96.52074904,2.328933988e-05,10
598,Decision Trees,possumchest,Uniform,80.36843796043851,0.0001754134383,10
599,Decision Trees,possumchest,Marginal,99.00197831,0.00095805,10
600,Decision Trees,possumchest,Conditional,99.00197837,0.018758,10
601,Decision Trees,possumchest,Gaussian,99.00197767,0.019126,10
602,Decision Trees,possumchest,Copula,99.00197821,0.01944,10
603,Decision Trees,power,Separate models,99.96672909,173.4669902,4
604,Decision Trees,power,Zero,80.36843796043851,1.338797627e-05,4
605,Decision Trees,power,Mean,70.17724646,1.4017986530000001e-05,4
607,Decision Trees,power,Uniform,58.21395593,0.0001681036118,4
608,Decision Trees,power,Marginal,99.57226294,0.00035214999999999997,4
609,Decision Trees,power,Conditional,99.57226304,0.008563,4
610,Decision Trees,power,Gaussian,99.57226276,0.007398,4
611,Decision Trees,power,Copula,99.57226284,0.008753,4
612,Decision Trees,powerlifting,Separate models,99.72083484,7.303206205,6
613,Decision Trees,powerlifting,Zero,80.36843796043851,1.655392936e-05,6
614,Decision Trees,powerlifting,Mean,99.08273024,1.635005257e-05,6
616,Decision Trees,powerlifting,Uniform,69.23184579,0.0004269286495,6
617,Decision Trees,powerlifting,Marginal,99.03970486,0.0004950999999999999,6
618,Decision Trees,powerlifting,Conditional,99.03970487,0.010028,6
619,Decision Trees,powerlifting,Gaussian,99.03970488,0.010356,6
620,Decision Trees,powerlifting,Copula,99.03970484,0.010434,6
621,Decision Trees,precip,Separate models,99.86707401,670.7432103,9
622,Decision Trees,precip,Zero,66.35775483,2.293495698e-05,9
623,Decision Trees,precip,Mean,76.428548,2.323744514e-05,9
625,Decision Trees,precip,Uniform,80.36843796043851,0.001467391195,9
626,Decision Trees,precip,Marginal,99.38255964,0.0013476999999999999,9
627,Decision Trees,precip,Conditional,99.38255973,0.022523,9
628,Decision Trees,precip,Gaussian,99.38255842,0.023977,9
629,Decision Trees,precip,Copula,99.38255854,0.02396,9
630,Decision Trees,prostate,Separate models,99.96819903,1.175837517,8
631,Decision Trees,prostate,Zero,99.53343211,2.005049677e-05,8
632,Decision Trees,prostate,Mean,98.25534513,2.0089366219999998e-05,8
634,Decision Trees,prostate,Uniform,40.27609177,0.0001101447019,8
635,Decision Trees,prostate,Marginal,99.96819902,0.00082705,8
636,Decision Trees,prostate,Conditional,99.968199,0.011071,8
637,Decision Trees,prostate,Gaussian,99.96819904,0.008164,8
638,Decision Trees,prostate,Copula,99.968199,0.008485,8
639,Decision Trees,pumpkinseed,Separate models,99.74320619,354.2527676,12
640,Decision Trees,pumpkinseed,Zero,80.36843796043851,2.846586343e-05,12
641,Decision Trees,pumpkinseed,Mean,99.82942287,2.761223099e-05,12
643,Decision Trees,pumpkinseed,Uniform,80.36843796043851,0.001726203377,12
644,Decision Trees,pumpkinseed,Marginal,99.9896113,0.00766555,12
645,Decision Trees,pumpkinseed,Conditional,99.98961131,0.114739,12
646,Decision Trees,pumpkinseed,Gaussian,99.98961131,0.153883,12
647,Decision Trees,pumpkinseed,Copula,99.98961131,0.154287,12
648,Decision Trees,questions,Separate models,99.74395037,0.01880693436,3
649,Decision Trees,questions,Zero,80.36843796043851,1.124156605e-05,3
650,Decision Trees,questions,Mean,98.653811,1.121271018e-05,3
652,Decision Trees,questions,Uniform,84.32450304,6.636440104000001e-05,3
653,Decision Trees,questions,Marginal,99.74395037,0.00033745,3
654,Decision Trees,questions,Conditional,99.74395035,0.006869,3
655,Decision Trees,questions,Gaussian,99.74395035,0.006152,3
656,Decision Trees,questions,Copula,99.74395038,0.006325,3
657,Decision Trees,raotbl6,Separate models,99.96947102,0.5267512798,7
658,Decision Trees,raotbl6,Zero,80.36843796043851,1.899992547e-05,7
659,Decision Trees,raotbl6,Mean,98.02912166,2.132031976e-05,7
661,Decision Trees,raotbl6,Uniform,80.36843796043851,5.224169173e-05,7
662,Decision Trees,raotbl6,Marginal,99.96947102,0.00034765,7
663,Decision Trees,raotbl6,Conditional,99.96947104,0.006589,7
664,Decision Trees,raotbl6,Gaussian,99.96947107,0.00609,7
665,Decision Trees,raotbl6,Copula,99.96947103,0.006111,7
666,Decision Trees,raotbl7,Separate models,99.01543424,0.5072245598,7
667,Decision Trees,raotbl7,Zero,80.36843796043851,1.806991856e-05,7
668,Decision Trees,raotbl7,Mean,99.99998692,1.8176974320000002e-05,7
670,Decision Trees,raotbl7,Uniform,80.36843796043851,8.346448875e-05,7
671,Decision Trees,raotbl7,Marginal,99.01543424,0.0007442,7
672,Decision Trees,raotbl7,Conditional,99.01543436,0.006206,7
673,Decision Trees,raotbl7,Gaussian,99.01543441,0.006551,7
674,Decision Trees,raotbl7,Copula,99.01543443,0.006745,7
675,Decision Trees,realestate,Separate models,99.99301068,0.8186731339,7
676,Decision Trees,realestate,Zero,80.36843796043851,1.7931757180000003e-05,7
677,Decision Trees,realestate,Mean,80.36843796043851,1.803847125e-05,7
679,Decision Trees,realestate,Uniform,99.096679,0.0003271858883,7
680,Decision Trees,realestate,Marginal,99.99301068,0.0004566,7
681,Decision Trees,realestate,Conditional,99.99301067,0.008757,7
682,Decision Trees,realestate,Gaussian,99.99301072,0.008613,7
683,Decision Trees,realestate,Copula,99.99301062,0.008681,7
684,Decision Trees,rentals,Separate models,99.86856934,30.90184927,8
685,Decision Trees,rentals,Zero,80.36843796043851,1.954309146e-05,8
686,Decision Trees,rentals,Mean,99.99868613,2.050941641e-05,8
688,Decision Trees,rentals,Uniform,80.36843796043851,0.001219481692,8
689,Decision Trees,rentals,Marginal,99.99973064,0.00099065,8
690,Decision Trees,rentals,Conditional,99.99973064,0.015142,8
691,Decision Trees,rentals,Gaussian,99.99973064,0.016266,8
692,Decision Trees,rentals,Copula,99.99973064,0.016258,8
693,Decision Trees,sacramento,Separate models,99.97335544,0.2194550037,5
694,Decision Trees,sacramento,Zero,80.36843796043851,1.4085963170000001e-05,5
695,Decision Trees,sacramento,Mean,78.80158634,1.4418533870000001e-05,5
697,Decision Trees,sacramento,Uniform,80.36843796043851,0.0002502965617,5
698,Decision Trees,sacramento,Marginal,99.97335544,0.00047075,5
699,Decision Trees,sacramento,Conditional,99.97335545,0.008564,5
700,Decision Trees,sacramento,Gaussian,99.97335536,0.008925,5
701,Decision Trees,sacramento,Copula,99.97335544,0.008997,5
702,Decision Trees,seeds,Separate models,99.07025791,0.2500247955,6
703,Decision Trees,seeds,Zero,80.36843796043851,1.5989179200000002e-05,6
704,Decision Trees,seeds,Mean,58.9474918,1.606533493e-05,6
706,Decision Trees,seeds,Uniform,80.36843796043851,7.080315506999999e-05,6
707,Decision Trees,seeds,Marginal,99.0702579,0.0002375,6
708,Decision Trees,seeds,Conditional,99.07025826,0.006657,6
709,Decision Trees,seeds,Gaussian,99.07025827,0.005741,6
710,Decision Trees,seeds,Copula,99.07025809,0.00571,6
711,Decision Trees,seoulbike,Separate models,97.79235329,1071.721812,12
712,Decision Trees,seoulbike,Zero,80.36843796043851,2.834226868e-05,12
713,Decision Trees,seoulbike,Mean,99.92514346,2.960972352e-05,12
715,Decision Trees,seoulbike,Uniform,80.36843796043851,0.0020487343290000004,12
716,Decision Trees,seoulbike,Marginal,99.85988158,0.007191400000000001,12
717,Decision Trees,seoulbike,Conditional,99.85988159,0.12466,12
718,Decision Trees,seoulbike,Gaussian,99.85988156,0.168031,12
719,Decision Trees,seoulbike,Copula,99.85988136,0.141954,12
720,Decision Trees,servo,Separate models,94.11550168,28.38344908,12
721,Decision Trees,servo,Zero,80.36843796043851,2.793151682e-05,12
722,Decision Trees,servo,Mean,54.07100466,2.781434493e-05,12
724,Decision Trees,servo,Uniform,99.95573362,0.0002281040148,12
725,Decision Trees,servo,Marginal,94.11550174,0.00555895,12
726,Decision Trees,servo,Conditional,94.1155014,0.065197,12
727,Decision Trees,servo,Gaussian,94.11550245,0.068365,12
728,Decision Trees,servo,Copula,94.11550141,0.078734,12
729,Decision Trees,slump,Separate models,97.55834024,0.5333702564,7
730,Decision Trees,slump,Zero,80.36843796043851,1.804681385e-05,7
731,Decision Trees,slump,Mean,80.36843796043851,1.870400765e-05,7
733,Decision Trees,slump,Uniform,80.36843796043851,6.907758292e-05,7
734,Decision Trees,slump,Marginal,97.55834023,0.00034125000000000003,7
735,Decision Trees,slump,Conditional,97.55834,0.006291,7
736,Decision Trees,slump,Gaussian,97.55834041,0.006418,7
737,Decision Trees,slump,Copula,97.55834048,0.009532,7
738,Decision Trees,slump-flow,Separate models,98.41847481,0.5625209808,7
739,Decision Trees,slump-flow,Zero,96.57543945,1.820501159e-05,7
740,Decision Trees,slump-flow,Mean,80.36843796043851,1.834154129e-05,7
742,Decision Trees,slump-flow,Uniform,80.36843796043851,3.905261264e-05,7
743,Decision Trees,slump-flow,Marginal,98.41847486,0.0003091,7
744,Decision Trees,slump-flow,Conditional,98.41847477,0.006742,7
745,Decision Trees,slump-flow,Gaussian,98.41847511,0.006115,7
746,Decision Trees,slump-flow,Copula,98.41847514,0.006384,7
747,Decision Trees,slump-mpa,Separate models,99.98683166,0.5705840588,7
748,Decision Trees,slump-mpa,Zero,80.36843796043851,1.801343525e-05,7
749,Decision Trees,slump-mpa,Mean,80.36843796043851,1.861572266e-05,7
751,Decision Trees,slump-mpa,Uniform,93.9641148,4.058980241e-05,7
752,Decision Trees,slump-mpa,Marginal,99.98683167,0.00039945,7
753,Decision Trees,slump-mpa,Conditional,99.98683165,0.006111,7
754,Decision Trees,slump-mpa,Gaussian,99.98683161,0.007042,7
755,Decision Trees,slump-mpa,Copula,99.98683165,0.005976,7
756,Decision Trees,spending,Separate models,99.00197833,6.184409142,10
757,Decision Trees,spending,Zero,80.36843796043851,2.419594356e-05,10
758,Decision Trees,spending,Mean,96.52074904,2.3583889010000003e-05,10
760,Decision Trees,spending,Uniform,80.36843796043851,0.00017678672930000001,10
761,Decision Trees,spending,Marginal,99.00197831,0.0009356,10
762,Decision Trees,spending,Conditional,99.00197837,0.017766,10
763,Decision Trees,spending,Gaussian,99.00197767,0.019206,10
764,Decision Trees,spending,Copula,99.00197821,0.019436,10
765,Decision Trees,spx,Separate models,99.69399694,0.0196723938,3
766,Decision Trees,spx,Zero,80.36843796043851,1.1211918300000001e-05,3
767,Decision Trees,spx,Mean,86.70952171,1.127363489e-05,3
769,Decision Trees,spx,Uniform,41.24188955,0.00010823655540000001,3
770,Decision Trees,spx,Marginal,99.69399694,0.0003733,3
771,Decision Trees,spx,Conditional,99.69399693,0.00793,3
772,Decision Trees,spx,Gaussian,99.69399697,0.008078,3
773,Decision Trees,spx,Copula,99.69399697,0.007784,3
774,Decision Trees,startups,Separate models,97.79483143,0.03341078758,4
775,Decision Trees,startups,Zero,80.36843796043851,1.332381192e-05,4
776,Decision Trees,startups,Mean,80.36843796043851,1.353333978e-05,4
778,Decision Trees,startups,Uniform,52.56698252,7.348677691e-06,4
779,Decision Trees,startups,Marginal,97.79483143,0.00026935,4
780,Decision Trees,startups,Conditional,97.79483102,0.004773,4
781,Decision Trees,startups,Gaussian,97.79483163,0.004296,4
782,Decision Trees,startups,Copula,97.79483154,0.004272,4
783,Decision Trees,stockreturn,Separate models,99.84005837,45.7360034,12
784,Decision Trees,stockreturn,Zero,80.36843796043851,2.788431369e-05,12
785,Decision Trees,stockreturn,Mean,95.16173477,2.9446964079999998e-05,12
787,Decision Trees,stockreturn,Uniform,99.97172819,0.00040038715839999997,12
788,Decision Trees,stockreturn,Marginal,99.84005839,0.0037772,12
789,Decision Trees,stockreturn,Conditional,99.8400584,0.063248,12
790,Decision Trees,stockreturn,Gaussian,99.84005806,0.074616,12
791,Decision Trees,stockreturn,Copula,99.8400584,0.071508,12
792,Decision Trees,stockrisk,Separate models,99.57394067,47.36520648,12
793,Decision Trees,stockrisk,Zero,80.36843796043851,2.772734715e-05,12
794,Decision Trees,stockrisk,Mean,61.58626967,2.796562818e-05,12
796,Decision Trees,stockrisk,Uniform,80.36843796043851,0.0005324088573,12
797,Decision Trees,stockrisk,Marginal,99.57394068,0.00377185,12
798,Decision Trees,stockrisk,Conditional,99.57394073,0.066148,12
799,Decision Trees,stockrisk,Gaussian,99.57394101,0.079129,12
800,Decision Trees,stockrisk,Copula,99.57394097,0.081457,12
801,Decision Trees,telecom,Separate models,99.94960247,33.17109156,11
802,Decision Trees,telecom,Zero,80.36843796043851,2.603142912e-05,11
803,Decision Trees,telecom,Mean,80.36843796043851,2.650122932e-05,11
805,Decision Trees,telecom,Uniform,98.70341726,0.001680750008,11
806,Decision Trees,telecom,Marginal,99.94960247,0.00346165,11
807,Decision Trees,telecom,Conditional,99.94960247,0.0559,11
808,Decision Trees,telecom,Gaussian,99.94960241,0.067791,11
809,Decision Trees,telecom,Copula,99.94960243,0.075874,11
810,Decision Trees,telescope,Separate models,99.91997587,935.459362,10
811,Decision Trees,telescope,Zero,80.36843796043851,2.491544232e-05,10
812,Decision Trees,telescope,Mean,46.20819829,2.504152963e-05,10
814,Decision Trees,telescope,Uniform,74.92735297,0.001753211527,10
815,Decision Trees,telescope,Marginal,99.72610332,0.0017756999999999998,10
816,Decision Trees,telescope,Conditional,99.72610344,0.087227,10
817,Decision Trees,telescope,Gaussian,99.72610354,0.040432,10
818,Decision Trees,telescope,Copula,99.72610355,0.035081,10
819,Decision Trees,uber,Separate models,99.66582798,111.4071007,5
820,Decision Trees,uber,Zero,99.93847659,1.509370948e-05,5
821,Decision Trees,uber,Mean,74.82358641,1.457835689e-05,5
823,Decision Trees,uber,Uniform,71.93673078,0.00032067822689999995,5
824,Decision Trees,uber,Marginal,99.53828393,0.00046395000000000003,5
825,Decision Trees,uber,Conditional,99.53828395,0.00968,5
826,Decision Trees,uber,Gaussian,99.53828839,0.009027,5
827,Decision Trees,uber,Copula,99.53828422,0.008435,5
828,Decision Trees,unemploy,Separate models,98.49639355,0.06054592133,4
829,Decision Trees,unemploy,Zero,80.36843796043851,1.264270983e-05,4
830,Decision Trees,unemploy,Mean,94.64112201,1.297131338e-05,4
832,Decision Trees,unemploy,Uniform,80.36843796043851,0.0001046796698,4
833,Decision Trees,unemploy,Marginal,98.49639355,0.0003347,4
834,Decision Trees,unemploy,Conditional,98.4963938,0.008899,4
835,Decision Trees,unemploy,Gaussian,98.49639449,0.007031,4
836,Decision Trees,unemploy,Copula,98.49639396,0.007354,4
837,Decision Trees,wage,Separate models,99.86100827,3.944154024,8
838,Decision Trees,wage,Zero,80.36843796043851,1.929554072e-05,8
839,Decision Trees,wage,Mean,96.40393278,1.9894997280000002e-05,8
841,Decision Trees,wage,Uniform,80.36843796043851,0.0011486456110000002,8
842,Decision Trees,wage,Marginal,99.99567998,0.00077255,8
843,Decision Trees,wage,Conditional,99.99567999,0.014644,8
844,Decision Trees,wage,Gaussian,99.99567998,0.01646,8
845,Decision Trees,wage,Copula,99.99567998,0.016567,8
846,Decision Trees,walmart,Separate models,99.67960046,3.670537233,6
847,Decision Trees,walmart,Zero,80.36843796043851,1.620638732e-05,6
848,Decision Trees,walmart,Mean,80.36843796043851,1.736304977e-05,6
850,Decision Trees,walmart,Uniform,80.36843796043851,0.0003941439202,6
851,Decision Trees,walmart,Marginal,99.97179823,0.0005013,6
852,Decision Trees,walmart,Conditional,99.97179823,0.010109,6
853,Decision Trees,walmart,Gaussian,99.97179821,0.010264,6
854,Decision Trees,walmart,Copula,99.97179824,0.010294,6
855,Decision Trees,wholesale,Separate models,99.16207181,0.9125885963,7
856,Decision Trees,wholesale,Zero,99.56231084,1.8179384e-05,7
857,Decision Trees,wholesale,Mean,94.53875529,1.8221760450000002e-05,7
859,Decision Trees,wholesale,Uniform,99.64769796,0.000356890707,7
860,Decision Trees,wholesale,Marginal,99.16207181,0.00040804999999999997,7
861,Decision Trees,wholesale,Conditional,99.1620718,0.008497,7
862,Decision Trees,wholesale,Gaussian,99.162072,0.008588,7
863,Decision Trees,wholesale,Copula,99.16207177,0.008605,7
864,Decision Trees,wine,Separate models,99.71644618,419.4223616,12
865,Decision Trees,wine,Zero,98.70528651,2.81873833e-05,12
866,Decision Trees,wine,Mean,83.88323329,2.957825227e-05,12
868,Decision Trees,wine,Uniform,58.40958623,0.002142227509,12
869,Decision Trees,wine,Marginal,99.9937144,0.0102988,12
870,Decision Trees,wine,Conditional,99.9937144,0.106584,12
871,Decision Trees,wine,Gaussian,99.99371439,0.158627,12
872,Decision Trees,wine,Copula,99.99371439,0.164759,12
873,Decision Trees,winequality,Separate models,99.98948955,94.62670159,11
874,Decision Trees,winequality,Zero,46.05958291,2.588621775e-05,11
875,Decision Trees,winequality,Mean,61.49757214,2.5596611429999997e-05,11
877,Decision Trees,winequality,Uniform,80.36843796043851,0.0016283027480000001,11
878,Decision Trees,winequality,Marginal,99.9937144,0.00408595,11
879,Decision Trees,winequality,Conditional,99.9937144,0.063848,11
880,Decision Trees,winequality,Gaussian,99.99371439,0.08369,11
881,Decision Trees,winequality,Copula,99.99371439,0.083341,11
882,Decision Trees,winequality-red,Separate models,99.98863961,78.99665952,11
883,Decision Trees,winequality-red,Zero,99.48893789,2.606984341e-05,11
884,Decision Trees,winequality-red,Mean,80.36843796043851,2.655228702e-05,11
886,Decision Trees,winequality-red,Uniform,63.30337977,0.001897985961,11
887,Decision Trees,winequality-red,Marginal,99.85948223,0.00276285,11
888,Decision Trees,winequality-red,Conditional,99.85948227,0.056234,11
889,Decision Trees,winequality-red,Gaussian,99.85948221,0.074826,11
890,Decision Trees,winequality-red,Copula,99.85948218,0.063736,11
891,Decision Trees,winequality-white,Separate models,99.91295095,197.4868557,11
892,Decision Trees,winequality-white,Zero,80.36843796043851,2.601783203e-05,11
893,Decision Trees,winequality-white,Mean,99.10778581,2.663395622e-05,11
895,Decision Trees,winequality-white,Uniform,80.36843796043851,0.00196405153,11
896,Decision Trees,winequality-white,Marginal,99.94480219,0.0045126,11
897,Decision Trees,winequality-white,Conditional,99.94480221,0.064053,11
898,Decision Trees,winequality-white,Gaussian,99.94480213,0.081347,11
899,Decision Trees,winequality-white,Copula,99.94480216,0.083705,11
900,Decision Trees,yatch,Separate models,98.76119286,0.2355034351,6
901,Decision Trees,yatch,Zero,51.43076082,1.61273573e-05,6
902,Decision Trees,yatch,Mean,73.95172799,1.596822458e-05,6
904,Decision Trees,yatch,Uniform,82.24528781,0.0001017492916,6
905,Decision Trees,yatch,Marginal,98.76119286,0.00031765,6
906,Decision Trees,yatch,Conditional,98.76119284,0.006256,6
907,Decision Trees,yatch,Gaussian,98.76119331,0.006317,6
908,Decision Trees,yatch,Copula,98.76119305,0.00663,6
