,Model,dataset,Replacement Strategy,accuracy,time,features
164,XGBoost,power,Mean,65.93231306,6.263282805000001e-05,4
166,XGBoost,power,Uniform,81.03957732986822,0.002958619134,4
167,XGBoost,power,Marginal,98.98671793,0.00042785,4
168,XGBoost,power,Conditional,98.98671812,0.008683,4
169,XGBoost,power,Gaussian,98.98671764,0.008818,4
170,XGBoost,power,Copula,98.98671779,0.008937,4
171,XGBoost,startups,Separate models,91.25518246,74.30050015,4
172,XGBoost,startups,Zero,81.03957732986822,7.543970557e-05,4
173,XGBoost,startups,Mean,97.6206461,7.187198189999999e-05,4
175,XGBoost,startups,Uniform,81.03957732986822,0.0001352803286,4
176,XGBoost,startups,Marginal,91.25518923,0.0002718,4
177,XGBoost,startups,Conditional,91.25518933,0.004822,4
178,XGBoost,startups,Gaussian,91.2551889,0.004698,4
179,XGBoost,startups,Copula,91.25518896,0.004563,4
180,XGBoost,unemploy,Separate models,98.48176045,440.381093,4
181,XGBoost,unemploy,Zero,81.03957732986822,6.735531907e-05,4
182,XGBoost,unemploy,Mean,99.95657441,7.029070352e-05,4
184,XGBoost,unemploy,Uniform,81.03957732986822,0.001597547035,4
185,XGBoost,unemploy,Marginal,98.48183321,0.00040465,4
186,XGBoost,unemploy,Conditional,98.48183345,0.006744,4
187,XGBoost,unemploy,Gaussian,98.48183362,0.006771,4
188,XGBoost,unemploy,Copula,98.48183346,0.006829,4
189,XGBoost,airfoil,Separate models,99.44880786,1085.114357,5
190,XGBoost,airfoil,Zero,81.03957732986822,7.865917320999999e-05,5
191,XGBoost,airfoil,Mean,81.03957732986822,6.823955159999999e-05,5
193,XGBoost,airfoil,Uniform,81.03957732986822,0.003631941727,5
194,XGBoost,airfoil,Marginal,99.98929857,0.0004990999999999999,5
195,XGBoost,airfoil,Conditional,99.98929857,0.008929,5
196,XGBoost,airfoil,Gaussian,99.98929851,0.009629,5
197,XGBoost,airfoil,Copula,99.98929855,0.009496,5
198,XGBoost,airfoil-self-noise,Separate models,99.44880786,806.0292926,5
199,XGBoost,airfoil-self-noise,Zero,81.03957732986822,7.588419047e-05,5
200,XGBoost,airfoil-self-noise,Mean,81.03957732986822,7.400297396e-05,5
202,XGBoost,airfoil-self-noise,Uniform,81.03957732986822,0.0036309588220000003,5
203,XGBoost,airfoil-self-noise,Marginal,99.98929857,0.0004921,5
204,XGBoost,airfoil-self-noise,Conditional,99.98929857,0.008936,5
205,XGBoost,airfoil-self-noise,Gaussian,99.98929851,0.009242,5
206,XGBoost,airfoil-self-noise,Copula,99.98929855,0.009524,5
207,XGBoost,japanemg,Separate models,93.89786923,1087.109439,5
208,XGBoost,japanemg,Zero,40.63549851,0.0001002957026,5
209,XGBoost,japanemg,Mean,80.84689852,5.842955907e-05,5
211,XGBoost,japanemg,Uniform,75.82140927,0.00010535225870000001,5
212,XGBoost,japanemg,Marginal,93.89786871,0.0012014,5
213,XGBoost,japanemg,Conditional,93.89786931,0.005533,5
214,XGBoost,japanemg,Gaussian,93.89786692,0.004675,5
215,XGBoost,japanemg,Copula,93.89786738,0.004536,5
216,XGBoost,linnerud,Separate models,95.53609561,119.8027515,5
217,XGBoost,linnerud,Zero,49.19225612,8.342913219000001e-05,5
218,XGBoost,linnerud,Mean,83.880138,6.806135178e-05,5
220,XGBoost,linnerud,Uniform,84.64741153,4.4736487519999996e-05,5
221,XGBoost,linnerud,Marginal,95.53617827,0.00025509999999999997,5
222,XGBoost,linnerud,Conditional,95.53618058,0.005001,5
223,XGBoost,linnerud,Gaussian,95.53617953,0.004608,5
224,XGBoost,linnerud,Copula,95.53617935,0.004685,5
225,XGBoost,sacramento,Separate models,99.76543282,203.8459442,5
226,XGBoost,sacramento,Zero,81.03957732986822,7.69712476e-05,5
227,XGBoost,sacramento,Mean,93.8727932,7.011461568000001e-05,5
229,XGBoost,sacramento,Uniform,92.65068206,0.0032582699540000004,5
230,XGBoost,sacramento,Marginal,99.76491955,0.00047739999999999995,5
231,XGBoost,sacramento,Conditional,99.76491955,0.008618,5
232,XGBoost,sacramento,Gaussian,99.76491917,0.009311,5
233,XGBoost,sacramento,Copula,99.76491951,0.009148,5
234,XGBoost,uber,Separate models,99.6437772,307.5945215,5
235,XGBoost,uber,Zero,81.93358768,7.975708355e-05,5
236,XGBoost,uber,Mean,81.03957732986822,8.244719649999999e-05,5
238,XGBoost,uber,Uniform,81.03957732986822,0.0037414997489999997,5
239,XGBoost,uber,Marginal,99.9149149,0.00049965,5
240,XGBoost,uber,Conditional,99.91491494,0.009175,5
241,XGBoost,uber,Gaussian,99.91491784,0.009775,5
242,XGBoost,uber,Copula,99.91491498,0.00952,5
243,XGBoost,insurance,Separate models,98.95763695,589.2809372,6
244,XGBoost,insurance,Zero,81.03957732986822,9.297068191e-05,6
245,XGBoost,insurance,Mean,69.62499667,7.814337268e-05,6
247,XGBoost,insurance,Uniform,95.0053591,0.004267454839,6
248,XGBoost,insurance,Marginal,99.19572798,0.00052515,6
249,XGBoost,insurance,Conditional,99.195728,0.01739,6
250,XGBoost,insurance,Gaussian,99.19572723,0.009058,6
251,XGBoost,insurance,Copula,99.19572742,0.009802,6
252,XGBoost,kiva,Separate models,99.94380375,727.3535073,6
253,XGBoost,kiva,Zero,68.17261857,8.851729017e-05,6
254,XGBoost,kiva,Mean,97.85652678,7.546925545e-05,6
256,XGBoost,kiva,Uniform,96.35249036,0.004063909355,6
257,XGBoost,kiva,Marginal,99.22579881,0.000449,6
258,XGBoost,kiva,Conditional,99.22579879,0.008532,6
259,XGBoost,kiva,Gaussian,99.22579965,0.008722,6
260,XGBoost,kiva,Copula,99.22579876,0.009199,6
261,XGBoost,powerlifting,Separate models,99.3863412,563.0320475,6
262,XGBoost,powerlifting,Zero,81.03957732986822,8.858000148000001e-05,6
263,XGBoost,powerlifting,Mean,99.40570405,8.247296738e-05,6
265,XGBoost,powerlifting,Uniform,81.03957732986822,0.004598461658,6
266,XGBoost,powerlifting,Marginal,99.30428638,0.0005273,6
267,XGBoost,powerlifting,Conditional,99.30428642,0.009817,6
268,XGBoost,powerlifting,Gaussian,99.30428626,0.009127,6
269,XGBoost,powerlifting,Copula,99.30428639,0.009106,6
270,XGBoost,seeds,Separate models,99.55489099,422.8794129,6
271,XGBoost,seeds,Zero,70.80476524,7.593628289e-05,6
272,XGBoost,seeds,Mean,65.90112098,6.945706796e-05,6
274,XGBoost,seeds,Uniform,81.03957732986822,0.0004868603478,6
275,XGBoost,seeds,Marginal,99.55492394,0.0002811,6
276,XGBoost,seeds,Conditional,99.55492418,0.006987,6
277,XGBoost,seeds,Gaussian,99.55492415,0.005887,6
278,XGBoost,seeds,Copula,99.55492401,0.00625,6
279,XGBoost,walmart,Separate models,99.57726028,506.9445839,6
280,XGBoost,walmart,Zero,41.94665739,8.890373057e-05,6
281,XGBoost,walmart,Mean,52.62519259,8.036345424e-05,6
283,XGBoost,walmart,Uniform,98.47158406,0.004188905411,6
