,Model,Algorithm,Dataset,MSE,R2,Time
784,mlp,Antithetic Sampling,churn,0.0010526800000000005,98.71467643467643,0.22149280548095704
785,mlp,Antithetic Sampling,vote,0.0004444000000000004,99.81319882303488,0.2595468854904175
786,mlp,Antithetic Sampling,results,0.9656005068870522,99.03173208839779,0.2814092563860344
787,mlp,Antithetic Sampling,sonar,0.0004632925855912621,99.81275585738541,0.3344183590101159
788,mlp,Antithetic Sampling,SacramentocrimeJanuary2006,4510.550324199998,99.8057076267581,0.8192116284370422
789,mlp,Antithetic Sampling,v3_Latest_Data_Science_Salaries,3.4135658800000073,99.06587668934588,0.6520241785049439
790,mlp,Antithetic Sampling,insurance,0.003108200000000004,98.74416161616162,0.180281982421875
791,mlp,Antithetic Sampling,wine,0.0017405389255960948,99.712579886148,0.22498567629668673
792,mlp,Antithetic Sampling,hungarian-heart-disease,0.0033799241982507273,98.48667636363636,0.18696545581428373
793,mlp,Antithetic Sampling,laptop_price,0.5983851199999998,96.8528573231792,0.2117205834388733
794,mlp,Antithetic Sampling,pima-indians-diabetes,0.002570240000000001,99.7902016161946,0.2047801733016968
795,mlp,Antithetic Sampling,tic-tac-toe,0.0007292000000000003,99.63003551496702,0.19099458694458007
796,mlp,Antithetic Sampling,adult,0.00045183999999999996,99.73668997668997,0.2850812458992004
797,mlp,Antithetic Sampling,Titanic_Test,55.65775320808559,92.14448759314206,0.2087240876822636
798,mlp,Antithetic Sampling,Data_Preprocessing,0.07897777777777774,91.115,0.141465425491333
799,mlp,Antithetic Sampling,haberman,0.00015412000000000005,99.82875555555556,0.17359060049057007
800,mlp,Antithetic Sampling,ElectronicsData,0.4851925199999992,98.85549176634876,0.2861180329322815
801,mlp,Antithetic Sampling,500_Person_Gender_Height_Weight_Index,0.0025842800000000004,98.54077922077921,0.1700399088859558
802,mlp,Antithetic Sampling,births,0.00041016000000000023,99.83567307692309,0.1724741578102112
803,mlp,Antithetic Sampling,airports,44.61580133333334,79.5327969809577,0.3071474075317383
804,mlp,Antithetic Sampling,credit-g,0.0004192000000000008,99.79206349206349,0.2201785135269165
805,mlp,Antithetic Sampling,lymphography,0.007740574760516472,97.66518592964823,0.23548488714257065
806,mlp,Antithetic Sampling,Cust_Segmentation,0.08830807999999989,99.81883701130985,0.19286765813827514
807,mlp,Antithetic Sampling,flag,0.004444568047337272,99.74465189012783,0.2694763293633094
808,mlp,Antithetic Sampling,drug_dt,0.000540209366391185,99.76655238095238,0.17723597179759631
809,mlp,Antithetic Sampling,cylinder-bands,0.0018607200000000004,99.210220713073,0.24647119045257568
810,mlp,Antithetic Sampling,Data_Uk,406.3523113600004,97.53336680537866,0.6410485291481018
811,mlp,Antithetic Sampling,heart-statlog,0.0017700691358024708,99.29057100445324,0.20482012695736354
812,mlp,Antithetic Sampling,phoneme,0.004399239999999996,98.06626813186813,0.4210324692726135
813,mlp,Antithetic Sampling,Churn_Modelling,10963.265495440015,98.31243736082655,1.530543327331543
814,mlp,Antithetic Sampling,wilt,0.00028015999999999984,99.27041666666668,0.17692878484725952
815,mlp,Antithetic Sampling,airport-frequencies,27539.645818639994,99.57654498229408,1.0902172303199769
816,mlp,Antithetic Sampling,magic,0.0006853999999999987,99.68501838235294,0.18525588512420654
817,mlp,Antithetic Sampling,sales-records,0.011408000000000014,99.70123611984077,0.20930914640426634
818,mlp,Antithetic Sampling,hayes-roth,0.09678747107438018,82.17121370123691,0.19304216449910944
819,mlp,Antithetic Sampling,housing,0.012437279999999995,99.42872261264985,0.18167558431625366
820,mlp,Antithetic Sampling,segment,0.048586440000000064,98.82482488390093,0.21627235174179077
821,mlp,Antithetic Sampling,monk-2,0.0015787200000000018,99.21690476190476,0.16738639831542967
822,mlp,Antithetic Sampling,autos,0.1870595051903115,86.32036767357266,0.24241251805249384
823,mlp,Antithetic Sampling,FuelConsumption,4.196551000000002,96.4621893441241,0.2769803476333618
824,mlp,Antithetic Sampling,cleveland,0.021471440000000012,98.45529208633094,0.44400845766067504
825,mlp,Antithetic Sampling,Titanic_Data,217.19346855253968,91.07734780013129,0.17437583501221704
826,mlp,Antithetic Sampling,employees,20.726314279999983,99.28444834655734,0.2856763911247253
827,mlp,Antithetic Sampling,Mall_Customers,0.004498352617079891,97.43858509803921,0.17585054672125613
828,mlp,Antithetic Sampling,50_Startups,0.0016795986159169533,99.80889606299212,0.19135796322542079
829,mlp,Antithetic Sampling,weight-height,0.0007435200000000001,99.70247298919568,0.15077461719512938
830,mlp,Antithetic Sampling,ToyotaCorolla,61.47907203999998,98.98496247350614,1.676420464515686
831,mlp,Antithetic Sampling,mushroom,0.0006732000000000001,99.73071999999999,0.21128883361816406
832,mlp,Antithetic Sampling,zoo,0.15663929411764707,95.15842181818182,0.2303249204860014
833,mlp,Antithetic Sampling,IBM_CHRN_CSV,10119.076824280011,99.75766332390835,4.182906627655029
834,mlp,Antithetic Sampling,titanic,0.0006596400000000002,99.62753246753246,0.17588752508163452
835,mlp,Antithetic Sampling,imdrating,602.5505065599998,99.25598311279292,0.27854664087295533
836,mlp,Antithetic Sampling,advertising_classification,1852.2246085999984,97.88761057580754,0.7048426198959351
837,mlp,Antithetic Sampling,Bmi_male_female,0.00044760000000000036,99.78685714285714,0.1720380115509033
838,mlp,Antithetic Sampling,FuelConsumptionCo2,2.7820066800000003,97.82855229882546,0.22135440349578858
839,mlp,Antithetic Sampling,poker-hand,0.0011149599999999995,99.83496743635287,0.2353693413734436
840,mlp,Antithetic Sampling,iris,0.0032447200000000026,99.47632020658489,0.24091833591461181
841,mlp,Antithetic Sampling,credit-a,0.004166920000000002,98.24845733501472,0.19086670637130737
842,mlp,Antithetic Sampling,crime_data,30.86409188927334,89.08608731891151,0.49263656840604897
843,mlp,Antithetic Sampling,census_data,0.002336719999999998,99.74068138941294,0.19955944538116455
844,mlp,Antithetic Sampling,anneal,0.00363111999999998,98.63028291210864,0.2967863702774048
845,mlp,Antithetic Sampling,hepatitis,0.0010311834319526646,99.20786363636364,0.2240420121413011
846,mlp,Antithetic Sampling,balance-scale,0.0016183200000000034,99.33566502463054,0.17314140796661376
847,mlp,Antithetic Sampling,soybean,0.35807540000000015,98.74774291469657,0.2916096782684326
848,mlp,Antithetic Sampling,car,0.019431320000000026,97.97990227674394,0.37104456424713134
849,mlp,Antithetic Sampling,horse-colic,0.0005538400000000005,99.7624024024024,0.5705910539627075
850,mlp,Antithetic Sampling,bupa-liver-disorders,0.0007530400000000016,99.6594120307553,0.3416150116920471
851,mlp,Antithetic Sampling,jobs_in_data,4.06136435999999,99.3420729888412,0.28421985387802123
852,mlp,Antithetic Sampling,movie_data,2174.5409826800014,99.13910447189045,2.3113207840919494
853,mlp,Antithetic Sampling,cars,1.2155958826793505,99.74826881665476,0.5034168068019823
854,mlp,Antithetic Sampling,uforeports,760.2139118000007,99.67843099934697,0.31216577768325804
855,mlp,Antithetic Sampling,monk-3,0.004534000000000006,98.17471819645732,0.18038094520568848
856,mlp,Antithetic Sampling,ecoli,0.10066628000000005,98.44890169491526,0.18609424114227294
857,logr,Antithetic Sampling,Housing_Data,0.0004708000000000009,99.16524822695035,0.12314712762832641
858,logr,Antithetic Sampling,melb_data,12.297193960000023,99.82669954884109,0.19201794624328614
859,logr,Antithetic Sampling,echocardiogram,0.00023891735537190045,99.89366804597701,0.1833683577450839
860,logr,Antithetic Sampling,Car_sales,1.0584458757396453,98.77005292398667,0.16596360390002912
861,logr,Antithetic Sampling,monk-1,0.0005008400000000002,99.79673701298701,0.14088716983795166
862,logr,Antithetic Sampling,glass,0.06292587185082324,94.67769597315436,0.150794140050109
863,logr,Antithetic Sampling,connect-4,0.0007198000000000014,98.12552083333334,0.22105003595352174
864,logr,Antithetic Sampling,auto-mpg,0.0018069199999999985,99.74256731728165,0.28920697927474975
865,logr,Antithetic Sampling,drug200,0.00892386225895318,95.88652444444445,0.14881115248709015
866,logr,Antithetic Sampling,healthcare-dataset-stroke-data,0.0002554800000000002,99.71613333333333,0.1559968376159668
867,logr,Antithetic Sampling,nursery,0.05919668000000003,96.2292706541818,0.14749444961547853
868,logr,Antithetic Sampling,nba_logreg,3485.7202423600033,97.42455362250517,0.23494197607040404
869,logr,Antithetic Sampling,hr-evaluation,7.916e-05,84.55917672597025,0.16188498973846435
870,logr,Antithetic Sampling,seismic-bumps,6.959999999999999e-06,82.08554444255961,0.1758505153656006
871,logr,Antithetic Sampling,breast-cancer,0.0015316277008310235,98.78104585537919,0.14948031274895918
872,logr,Antithetic Sampling,covertype,0.0035561200000000025,99.71365488364603,0.2261466860771179
873,logr,Antithetic Sampling,Salaries,0.020521280000000003,96.1280603773585,0.1368831539154053
874,logr,Antithetic Sampling,diabetes,0.0012480799999999995,99.35130977130977,0.1594393229484558
875,logr,Antithetic Sampling,audiology,3.4875684266666696,91.88350335126188,0.29922359784444175
876,logr,Antithetic Sampling,deliveries,0.044056519999999925,99.78307005234107,0.20985888004302977
877,logr,Antithetic Sampling,heart-c,0.008038480000000004,96.4666021978022,0.16679019689559937
878,logr,Antithetic Sampling,churn,0.0014971199999999998,84.87757575757576,0.18321432828903197
879,logr,Antithetic Sampling,vote,0.0005607600000000001,99.76428751576293,0.245655620098114
880,logr,Antithetic Sampling,results,0.3006376969696978,99.72266928811032,0.2225400245550907
881,logr,Antithetic Sampling,sonar,0.0007142171812644407,99.7142531092437,0.26217462014460907
882,logr,Antithetic Sampling,SacramentocrimeJanuary2006,6571.143758560007,99.72913322906169,0.21289536952972413
883,logr,Antithetic Sampling,v3_Latest_Data_Science_Salaries,0.42124731999999926,99.76859768480854,0.3425799131393433
884,logr,Antithetic Sampling,insurance,0.0032706799999999967,98.64792062835883,0.15276058673858642
885,logr,Antithetic Sampling,wine,0.002260156276931916,99.6143331372549,0.16218239574109095
886,logr,Antithetic Sampling,hungarian-heart-disease,0.008254017492711376,96.44840573476702,0.16218220944307288
887,logr,Antithetic Sampling,laptop_price,0.3977535200000005,96.9007587716906,0.1571645450592041
888,logr,Antithetic Sampling,pima-indians-diabetes,0.0038304800000000007,99.70006420797118,0.14795275926589965
889,logr,Antithetic Sampling,tic-tac-toe,0.00024836000000000026,99.78040671971706,0.16085163831710816
890,logr,Antithetic Sampling,adult,0.0022872000000000005,98.57050000000001,0.2543899440765381
891,logr,Antithetic Sampling,Titanic_Test,5.193917797859694,99.22797530063839,0.14633759136857658
892,logr,Antithetic Sampling,Data_Preprocessing,0.0,100.0,0.12269091606140137
893,logr,Antithetic Sampling,haberman,0.00029987999999999993,99.53935483870968,0.14787813663482666
894,logr,Antithetic Sampling,ElectronicsData,0.3266633999999996,99.18297179473711,0.21407980918884278
895,logr,Antithetic Sampling,500_Person_Gender_Height_Weight_Index,0.0002793199999999999,99.75303271441203,0.14076096296310425
896,logr,Antithetic Sampling,births,0.0015571199999999973,99.3607881773399,0.1499145245552063
897,logr,Antithetic Sampling,airports,24.379703466666665,81.95818550190765,0.36428941090901695
898,logr,Antithetic Sampling,credit-g,0.0007015999999999987,99.57709463532248,0.18195260047912598
899,logr,Antithetic Sampling,lymphography,0.019500034985422715,94.11814271356785,0.17474961280822754
900,logr,Antithetic Sampling,Cust_Segmentation,0.3455071999999999,99.34373484021084,0.14229973316192626
901,logr,Antithetic Sampling,flag,0.008400818934911255,99.47370314353499,0.19498532368586613
902,logr,Antithetic Sampling,drug_dt,0.008806055096418741,95.94082793650793,0.1553780526825876
903,logr,Antithetic Sampling,cylinder-bands,0.0011547200000000023,99.46933823529412,0.20244547367095947
904,logr,Antithetic Sampling,Data_Uk,213.05709052000012,98.85379768427603,0.32506991386413575
905,logr,Antithetic Sampling,heart-statlog,0.001083540740740741,99.56464880952382,0.17110034889645045
906,logr,Antithetic Sampling,phoneme,0.001714920000000001,99.12992389649924,0.6944139623641967
907,logr,Antithetic Sampling,Churn_Modelling,24471.41352916003,96.61553658835432,1.417284996509552
908,logr,Antithetic Sampling,wilt,0.00012604000000000006,99.67177083333333,0.14941128969192505
909,logr,Antithetic Sampling,airport-frequencies,18624.5666928,99.74037613330596,0.22223299980163574
910,logr,Antithetic Sampling,magic,0.0017486799999999975,99.2090999547716,0.16083044290542603
911,logr,Antithetic Sampling,sales-records,0.02034135999999997,99.16010735373054,0.15916513442993163
912,logr,Antithetic Sampling,hayes-roth,0.042942876033057846,92.18633383458646,0.13904694535515524
913,logr,Antithetic Sampling,housing,0.006323640000000004,99.61290156709109,0.1405625867843628
914,logr,Antithetic Sampling,segment,0.028473799999999973,99.30516118011664,0.16258825063705445
915,logr,Antithetic Sampling,monk-2,0.00033576000000000043,99.657037793667,0.1410422730445862
916,logr,Antithetic Sampling,autos,0.2360737647058825,83.38753480444376,0.1769827499109156
917,logr,Antithetic Sampling,FuelConsumption,0.8283785600000018,99.36405956069534,0.22365128993988037
918,logr,Antithetic Sampling,cleveland,0.005552360000000004,99.53009817197021,0.3476900291442871
919,logr,Antithetic Sampling,Titanic_Data,49.892722790647625,98.13098508475314,0.1276234407893947
920,logr,Antithetic Sampling,employees,9.676065959999997,99.72630435240715,0.20732183933258055
921,logr,Antithetic Sampling,Mall_Customers,0.0003386464646464647,99.73658142857143,0.14611913579882999
922,logr,Antithetic Sampling,50_Startups,0.004854519031141876,99.49894428571429,0.14123035879696116
923,logr,Antithetic Sampling,weight-height,0.0007732000000000004,99.69022435897436,0.13025549411773682
924,logr,Antithetic Sampling,ToyotaCorolla,53.56628219999989,99.03369143710916,0.5587342524528504
925,logr,Antithetic Sampling,mushroom,0.0007727200000000014,99.68979526294662,0.17747901439666747
926,logr,Antithetic Sampling,zoo,0.28020494117647055,91.89397117117117,0.1702421693240895
927,logr,Antithetic Sampling,IBM_CHRN_CSV,17414.445523960003,99.60687868366321,3.5948729729652404
928,logr,Antithetic Sampling,titanic,0.0008440800000000008,99.52338791643139,0.1481532335281372
929,logr,Antithetic Sampling,imdrating,124.20559551999999,99.82820676304428,0.15449331998825072
930,logr,Antithetic Sampling,advertising_classification,152.2733961599998,99.81349972772817,0.3387568855285645
931,logr,Antithetic Sampling,Bmi_male_female,0.0003096399999999999,99.72622458001769,0.14590081214904785
932,logr,Antithetic Sampling,FuelConsumptionCo2,0.942763760000001,99.27624684094322,0.16191502809524536
933,logr,Antithetic Sampling,poker-hand,0.0,100.0,0.18979783296585084
934,logr,Antithetic Sampling,iris,0.0015807999999999994,99.753,0.21269573211669923
935,logr,Antithetic Sampling,credit-a,0.003112719999999998,98.72220032840723,0.16140029430389405
936,logr,Antithetic Sampling,crime_data,6.328747058823537,97.84040062815849,0.4315644853255328
937,logr,Antithetic Sampling,census_data,0.0022725599999999947,99.70097894736843,0.15929002761840821
938,logr,Antithetic Sampling,anneal,0.006425679999999977,97.87158661808547,0.2132222580909729
939,logr,Antithetic Sampling,hepatitis,0.0004667573964497031,99.59932952380952,0.18124329585295457
940,logr,Antithetic Sampling,balance-scale,0.00686076000000001,97.2008323133415,0.13265516519546508
941,logr,Antithetic Sampling,soybean,0.14246532000000012,99.52539877872869,0.20894144773483275
942,logr,Antithetic Sampling,car,0.0031214800000000115,99.3596964102564,0.29955368757247924
943,logr,Antithetic Sampling,horse-colic,0.00046292000000000035,99.79651868131867,0.5680433559417725
944,logr,Antithetic Sampling,bupa-liver-disorders,0.0011860799999999978,99.46355495251018,0.41082015037536623
945,logr,Antithetic Sampling,jobs_in_data,17.18545631999997,96.81573905503058,0.19504093885421753
946,logr,Antithetic Sampling,movie_data,1300.3777893599947,99.24134212631972,0.6590530872344971
947,logr,Antithetic Sampling,cars,1.2832929242964737,99.74348050300115,0.3865378752522085
948,logr,Antithetic Sampling,uforeports,448.6799340800004,99.6386380218976,0.1543934988975525
949,logr,Antithetic Sampling,monk-3,0.007683319999999994,96.84592775041051,0.1507502770423889
950,logr,Antithetic Sampling,ecoli,0.12409071999999999,98.1219716988271,0.13688308715820313
951,svm,Antithetic Sampling,Housing_Data,0.0011695600000000022,97.92631205673759,0.27095250606536864
952,svm,Antithetic Sampling,melb_data,13.384740839999967,99.81108492633038,0.19460309267044068
953,svm,Antithetic Sampling,echocardiogram,0.0007572727272727256,99.66297011494252,0.16635704040527344
954,svm,Antithetic Sampling,Car_sales,0.26972300000000005,99.66957181988285,0.16854233466661894
955,svm,Antithetic Sampling,monk-1,0.0005323600000000002,99.78490505050505,0.1452520203590393
956,svm,Antithetic Sampling,glass,0.04693460583217618,97.12168676399027,0.1550593073938934
957,svm,Antithetic Sampling,connect-4,0.00021912000000000044,98.88204081632654,0.199353928565979
958,svm,Antithetic Sampling,auto-mpg,0.0016596799999999984,99.76505096262741,0.23814631938934328
959,svm,Antithetic Sampling,drug200,0.008515625344352625,96.07470222222221,0.15373803268779407
960,svm,Antithetic Sampling,healthcare-dataset-stroke-data,0.00026340000000000017,99.70733333333334,0.15713943481445314
961,svm,Antithetic Sampling,nursery,0.07877196000000002,94.91761016839796,0.14473984956741334
962,svm,Antithetic Sampling,nba_logreg,3081.461081239999,97.80993395769063,0.2300671648979187
963,svm,Antithetic Sampling,hr-evaluation,3.268e-05,80.15422774804665,0.15951650619506835
964,svm,Antithetic Sampling,seismic-bumps,0.0,100.0,0.18116536378860473
965,svm,Antithetic Sampling,breast-cancer,0.0011139102493074805,99.05693808630393,0.15237007392080207
966,svm,Antithetic Sampling,covertype,0.01603992,97.63108551174125,0.22928746223449706
967,svm,Antithetic Sampling,Salaries,0.011782360000000026,96.20413659793815,0.14057526111602783
968,svm,Antithetic Sampling,diabetes,0.0010901200000000002,99.43340956340955,0.16039308071136474
969,svm,Antithetic Sampling,audiology,2.4170646400000004,94.0122658809851,0.3078940773010254
970,svm,Antithetic Sampling,deliveries,0.033041240000000034,99.82206811132173,0.26785309791564943
971,svm,Antithetic Sampling,heart-c,0.007172320000000006,96.84733186813187,0.16877902507781983
972,svm,Antithetic Sampling,churn,0.0004129199999999999,95.82909090909091,0.18369110584259032
973,svm,Antithetic Sampling,vote,0.00044363999999999987,99.81169779286927,0.34637770652770994
974,svm,Antithetic Sampling,results,9.102420881542704,91.93801231354816,0.1984951929612593
975,svm,Antithetic Sampling,sonar,0.0033221096408317568,98.6686393939394,0.2655382467352826
976,svm,Antithetic Sampling,SacramentocrimeJanuary2006,4911.124716759997,99.78977285199312,0.19817991971969603
977,svm,Antithetic Sampling,v3_Latest_Data_Science_Salaries,0.4072845600000024,99.66595867670989,0.2607089042663574
978,svm,Antithetic Sampling,insurance,0.0033098399999999984,98.63173212071104,0.15381518125534058
979,svm,Antithetic Sampling,wine,0.0024199919563343865,99.58705921568628,0.16398616564475885
980,svm,Antithetic Sampling,hungarian-heart-disease,0.008947494377342774,96.19265680106336,0.1574506954270966
981,svm,Antithetic Sampling,laptop_price,0.030365320000000025,99.7424288537717,0.15980265378952027
982,svm,Antithetic Sampling,pima-indians-diabetes,0.002585559999999999,99.79341962288271,0.1532326602935791
983,svm,Antithetic Sampling,tic-tac-toe,0.00039696000000000045,99.62409090909091,0.16349486827850343
984,svm,Antithetic Sampling,adult,0.0002258800000000001,99.81239202657808,0.1930522656440735
985,svm,Antithetic Sampling,Titanic_Test,113.61927085374559,84.84321853637799,0.14983945057309908
986,svm,Antithetic Sampling,Data_Preprocessing,0.9092604444444442,75.67926113279296,0.2391362984975179
987,svm,Antithetic Sampling,haberman,0.0003082399999999998,99.52651305683564,0.14621540069580077
988,svm,Antithetic Sampling,ElectronicsData,0.534673800000001,98.65211117413499,0.17751408576965333
989,svm,Antithetic Sampling,500_Person_Gender_Height_Weight_Index,0.0002232799999999998,99.81455149501662,0.1454962944984436
990,svm,Antithetic Sampling,births,0.0015054799999999978,99.381986863711,0.15238202810287477
991,svm,Antithetic Sampling,airports,7.980376355555549,94.43160491223718,0.2547223250071208
992,svm,Antithetic Sampling,credit-g,0.0027138799999999992,98.46760022586109,0.18811683654785155
993,svm,Antithetic Sampling,lymphography,0.016679005414410687,94.96905879396984,0.17845426773538395
994,svm,Antithetic Sampling,Cust_Segmentation,0.4191648000000001,99.45914219354839,0.14406240940093995
995,svm,Antithetic Sampling,flag,0.005680350295857993,99.65734608794973,0.19913344383239745
996,svm,Antithetic Sampling,drug_dt,0.00949020385674932,95.62546793650793,0.1549832279031927
997,svm,Antithetic Sampling,cylinder-bands,0.002514839999999998,98.80245714285715,0.2047052264213562
998,svm,Antithetic Sampling,Data_Uk,577.1777637999996,97.35167954836817,0.5625985836982728
999,svm,Antithetic Sampling,heart-statlog,0.0008814074074074076,99.6458630952381,0.170468717151218
1000,svm,Antithetic Sampling,phoneme,0.0017730400000000024,99.12051587301588,0.30978184700012207
1001,svm,Antithetic Sampling,Churn_Modelling,23078.715852039997,96.52145544016133,1.6136063098907472
1002,svm,Antithetic Sampling,wilt,0.00012904,99.66395833333334,0.14970607042312623
1003,svm,Antithetic Sampling,airport-frequencies,14161.977634239982,99.80299867364764,0.19811298131942748
1004,svm,Antithetic Sampling,magic,0.0017133199999999973,99.21262867647059,0.1588052201271057
1005,svm,Antithetic Sampling,sales-records,0.018470359999999953,99.17612917614524,0.15635270595550538
1006,svm,Antithetic Sampling,hayes-roth,0.03399087603305786,94.63681043194784,0.14200325987555765
1007,svm,Antithetic Sampling,housing,0.016726199999999997,98.9067843137255,0.14318746089935303
1008,svm,Antithetic Sampling,segment,0.07641500000000011,98.17188995215311,0.1644741153717041
1009,svm,Antithetic Sampling,monk-2,0.0006798400000000001,99.24462222222222,0.14518964529037476
1010,svm,Antithetic Sampling,autos,0.18957805536332187,85.17989978021978,0.1818792083684136
1011,svm,Antithetic Sampling,FuelConsumption,0.9281343200000007,99.26882344090104,0.31717040300369265
1012,svm,Antithetic Sampling,cleveland,0.0174982,98.61947140039447,0.28276031494140624
1013,svm,Antithetic Sampling,Titanic_Data,36.66006470411181,98.60222217978254,0.12369979014162158
1014,svm,Antithetic Sampling,employees,32.248162200000074,99.02826762727308,0.1735016655921936
1015,svm,Antithetic Sampling,Mall_Customers,0.0014264738292011014,99.09815384615385,0.149103941339435
1016,svm,Antithetic Sampling,50_Startups,0.030911017301038075,96.89816527777778,0.14681234079248764
1017,svm,Antithetic Sampling,weight-height,0.0005094,99.79615846338535,0.13750392198562622
1018,svm,Antithetic Sampling,ToyotaCorolla,54.33508399999998,99.11278215475954,0.7272328114509583
1019,svm,Antithetic Sampling,mushroom,0.0008039200000000016,99.67727017262143,0.17781407594680787
1020,svm,Antithetic Sampling,zoo,0.2847513702422145,91.76244784784785,0.17358045718249152
1021,svm,Antithetic Sampling,IBM_CHRN_CSV,103971.81614919989,97.6860794471339,1.819406306743622
1022,svm,Antithetic Sampling,titanic,0.000920440000000001,99.48027103331452,0.14586458683013917
1023,svm,Antithetic Sampling,imdrating,151.46800019999992,99.79759953865609,0.15373221397399903
1024,svm,Antithetic Sampling,advertising_classification,2208.6420855599995,97.47211093310405,0.28656107664108277
1025,svm,Antithetic Sampling,Bmi_male_female,0.00024996,99.79239202657807,0.14520497798919677
1026,svm,Antithetic Sampling,FuelConsumptionCo2,1.0816437200000006,99.14789000221369,0.16382397413253785
1027,svm,Antithetic Sampling,poker-hand,0.0,100.0,0.20379575252532958
1028,svm,Antithetic Sampling,iris,0.0012100799999999994,99.82162735849056,0.290823655128479
1029,svm,Antithetic Sampling,credit-a,0.0015749600000000029,99.36595813204508,0.16588446140289306
1030,svm,Antithetic Sampling,crime_data,17.192664581314894,94.52860848346033,0.35056166087879853
1031,svm,Antithetic Sampling,census_data,0.0019827200000000016,99.73911578947369,0.1523758029937744
1032,svm,Antithetic Sampling,anneal,0.005338479999999978,98.2317058628685,0.22320797204971313
1033,svm,Antithetic Sampling,hepatitis,0.0004183727810650895,99.67861363636364,0.18709004842318022
1034,svm,Antithetic Sampling,balance-scale,0.004973000000000009,97.97103223174214,0.13442372798919677
1035,svm,Antithetic Sampling,soybean,0.1789304799999999,99.38780303548701,0.21428311109542847
1036,svm,Antithetic Sampling,car,0.001686720000000002,99.60068181818181,0.24954118728637695
1037,svm,Antithetic Sampling,horse-colic,0.0004379200000000003,99.8075076923077,0.33163335084915163
1038,svm,Antithetic Sampling,bupa-liver-disorders,0.001296199999999998,99.42237076648841,0.27425168991088866
1039,svm,Antithetic Sampling,jobs_in_data,20.428622600000033,95.91353664742584,0.25393200874328614
1040,svm,Antithetic Sampling,movie_data,863.5797204400025,99.3204325718859,0.5369764637947082
1041,svm,Antithetic Sampling,cars,0.9057544526357503,99.79756093993612,0.2561059135130082
1042,svm,Antithetic Sampling,uforeports,1150.255954000003,99.13964651828098,0.1500760293006897
1043,svm,Antithetic Sampling,monk-3,0.006085799999999994,97.51701346389228,0.15570363521575928
1044,svm,Antithetic Sampling,ecoli,0.10204115999999998,98.41578053438077,0.13737952709197998
1045,nb,Antithetic Sampling,Housing_Data,0.004867359999999997,97.63605633802817,0.39031928300857544
1046,nb,Antithetic Sampling,melb_data,14.883911039999997,99.79703825664912,8.233664286136626
1047,nb,Antithetic Sampling,echocardiogram,0.001365396694214877,99.37061714285714,0.22355112704363736
1048,nb,Antithetic Sampling,Car_sales,2.8153163136094665,97.05362217577756,1.8712170445002043
1049,nb,Antithetic Sampling,monk-1,0.004843920000000002,97.89760416666667,0.19704023599624634
1050,nb,Antithetic Sampling,glass,0.02644053878198766,98.39761053137774,0.3635501425031205
1051,nb,Antithetic Sampling,connect-4,0.0014731200000000033,99.47388571428571,0.35982372999191287
1052,nb,Antithetic Sampling,auto-mpg,0.002058080000000001,99.72470840021401,0.40046793699264527
1053,nb,Antithetic Sampling,drug200,0.018161109274563814,92.56486917293233,0.2253690380038637
1054,nb,Antithetic Sampling,healthcare-dataset-stroke-data,0.002959,98.21639541892706,0.2546484136581421
1055,nb,Antithetic Sampling,nursery,0.06409584000000002,97.71567625360846,0.3160865902900696
1056,nb,Antithetic Sampling,nba_logreg,79633.38271615999,80.85725228346038,24.09698239326477
1057,nb,Antithetic Sampling,hr-evaluation,0.00022347999999999997,97.74262626262626,0.2344858765602112
1058,nb,Antithetic Sampling,seismic-bumps,0.0002758799999999997,99.78362352941177,0.25414787769317626
1059,nb,Antithetic Sampling,breast-cancer,0.0008815534626038785,99.53309741784038,0.20064750219646252
1060,nb,Antithetic Sampling,covertype,0.004844280000000003,99.77080431491294,0.5141542768478393
1061,nb,Antithetic Sampling,Salaries,0.02988647999999997,95.67113557358053,0.2511436104774475
1062,nb,Antithetic Sampling,diabetes,0.0007313199999999997,99.66391544117647,0.22143691301345825
1063,nb,Antithetic Sampling,audiology,9.527669813333327,83.07848586746486,1.2022526105244955
1064,nb,Antithetic Sampling,deliveries,0.007305439999999945,99.64320195360196,1.5147726392745973
1065,nb,Antithetic Sampling,heart-c,0.0007770800000000001,99.68462662337663,0.2427913999557495
1066,nb,Antithetic Sampling,churn,0.00502052,92.28798771121352,0.2498366641998291
1067,nb,Antithetic Sampling,vote,0.002698879999999997,98.88429929723026,0.820962417125702
1068,nb,Antithetic Sampling,results,0.4889110413223154,99.50821683662159,1.0423912424029727
1069,nb,Antithetic Sampling,sonar,0.0014932341944969534,99.38072404181185,0.3467872004578079
1070,nb,Antithetic Sampling,SacramentocrimeJanuary2006,13356.98430823996,99.214660982065,96.9190785908699
1071,nb,Antithetic Sampling,v3_Latest_Data_Science_Salaries,4.003587999999999,99.5096557181509,6.73749849319458
1072,nb,Antithetic Sampling,insurance,0.0037877600000000033,98.07825469304922,0.21603137016296386
1073,nb,Antithetic Sampling,wine,0.004487385234128117,99.25188754789272,0.28232649625357936
1074,nb,Antithetic Sampling,hungarian-heart-disease,0.001800403998334026,99.23389100575986,0.21992046249156094
1075,nb,Antithetic Sampling,laptop_price,0.1769776400000002,99.21389040158842,0.7548291707038879
1076,nb,Antithetic Sampling,pima-indians-diabetes,0.004611120000000003,99.6573950516383,0.281133725643158
