,Model,Replacement,Dataset,MSE,R2,Time
832,svm,Mean,AirPassengers,3774.173611111111,89.97719971440745,0.0002742906411488851
833,svm,Mean,zoo,2.405586291307696,82.55930170492145,5.114148385384503
834,svm,Mean,titanic,0.17710000000000004,67.71084119608956,0.00591639757156372
835,svm,Mean,imdrating,62842.91318444445,61.39398420983396,0.007872800827026367
836,svm,Mean,advertising_classification,89237.62665783479,89.05015103342224,0.044727370738983155
837,svm,Mean,Bmi_male_female,0.29698888888888886,76.64888957575012,0.0028733396530151367
838,svm,Mean,FuelConsumptionCo2,198.30830081367168,78.525660849424,0.27524940490722655
839,svm,Mean,poker-hand,0.0,100.0,15.671741580963134
840,svm,Mean,iris,0.5187666666666666,85.17521848723806,0.0016246271133422852
841,svm,Mean,credit-a,0.2443019531795273,80.783587455676,2.3721466135978697
842,svm,Mean,crime_data,313.95701172625917,73.58445954382981,0.001333769629983341
843,svm,Mean,census_data,0.7600000000000005,62.61945764264865,1.181069951057434
844,svm,Mean,balance-scale,0.26750277777777776,61.84904260595968,0.004926166534423828
845,svm,Mean,car,0.4472644444444444,76.75836438592883,0.012669427394866943
846,svm,Mean,bupa-liver-disorders,0.26432500000000003,88.15455917422562,0.007701516151428223
847,svm,Mean,jobs_in_data,574.8631555253212,89.34635270072127,0.2650407290458679
848,svm,Mean,movie_data,186400.9053388888,65.02470475258593,0.3520070004463196
849,svm,Mean,cars,362.9246119712252,77.19060465258384,0.0079240415288114
850,svm,Mean,uforeports,181375.9100972222,75.67236435541798,0.009140057563781738
851,svm,Mean,monk-3,0.23083333333333333,89.78887516024984,0.007413575649261475
852,svm,Mean,ecoli,4.202789444444444,67.55017850410029,0.011236135959625243
853,dt,Separate models,monk-1,0.003409053069719057,98.63583310535452,0.2908651804924011
854,dt,Separate models,glass,0.11240621660077237,92.30944981155682,4.310940084323077
855,dt,Separate models,auto-mpg,0.0028739272994516346,99.50269470506115,0.8770726990699768
856,dt,Separate models,drug200,9.9007450310635e-05,99.95544664736022,0.12143855745142157
857,dt,Separate models,sales-cars,1.668402777777778,69.15474620408314,0.0010609626770019531
858,dt,Separate models,nursery,0.06926965688566439,96.00313560177345,7.599203433990478
859,dt,Separate models,hr-evaluation,0.0010462857974739856,89.43145659117187,954.4047697329521
860,dt,Separate models,breast-cancer,8.674799867361622e-05,99.94962029034559,3.485631940239354
861,dt,Separate models,Salaries,0.010729832680669307,98.29441540602936,0.12821056365966796
862,dt,Separate models,diabetes,4.324213841239108e-05,99.9804422711839,5.426521480083466
863,dt,Separate models,heart-c,8.395253464049197e-05,99.96436649633256,97.21379793643952
864,dt,Separate models,results,0.33201780252145685,99.46706062887526,0.6701415307594069
865,dt,Separate models,v3_Latest_Data_Science_Salaries,6.3947333480869135,98.41063471430697,60.4748593878746
866,dt,Separate models,insurance,2.9274135154685984e-33,100.0,1.0334021544456482
867,dt,Separate models,wine,0.000664598265755771,99.8902530093408,96.7013768139532
868,dt,Separate models,laptop_price,0.8375499456128819,95.39491438838277,131.90947803497315
869,dt,Separate models,pima-indians-diabetes,0.0018453208981210826,99.82617549942341,8.48615359544754
870,dt,Separate models,tic-tac-toe,0.002979695094200027,98.74750101126523,4.383853840827942
871,dt,Separate models,Data_Preprocessing,0.0,100.0,0.01667364438374837
872,dt,Separate models,haberman,3.718024985127934e-05,99.9708390197245,0.01776765823364258
873,dt,Separate models,ElectronicsData,0.01105232187068612,99.97304173659947,0.5329298305511475
874,dt,Separate models,500_Person_Gender_Height_Weight_Index,3.2078413900647426e-06,99.99869811631896,0.02055088520050049
875,dt,Separate models,births,0.005052908352000411,97.92573548768456,0.7944037389755249
876,dt,Separate models,Cust_Segmentation,0.34206286568982663,99.27513696611608,9.775793082714081
877,dt,Separate models,drug_dt,9.9007450310635e-05,99.95544664736022,0.12038532531622684
878,dt,Separate models,Data_Uk,414.78489899754953,97.34213508885455,270.2012733507156
879,dt,Separate models,phoneme,4.322517627667065e-05,99.97900671380442,1.7156980586051942
880,dt,Separate models,wilt,0.000489662362552571,98.31731146889152,1.362906219959259
881,dt,Separate models,sales-records,0.015088638895076847,99.66819925464372,2598.359169719219
882,dt,Separate models,hayes-roth,0.04183884297520663,92.79359430604983,0.04293336109681563
883,dt,Separate models,monk-2,0.008107289088495135,88.98466156454465,0.2920736002922058
884,dt,Separate models,Titanic_Data,0.10749798441279271,99.99320234016238,35.41040687092015
885,dt,Separate models,employees,1.5300382826352559,99.954728866347,3.3141348505020143
886,dt,Separate models,Mall_Customers,0.0013922922699933162,99.44308309200267,0.05312745137648149
887,dt,Separate models,50_Startups,0.007320769824701887,99.2443919716647,0.044645926531623394
888,dt,Separate models,weight-height,0.00028950768545332896,99.8841505860531,0.07305935144424439
889,dt,Separate models,AirPassengers,4.427517361111085,99.64891437413593,0.0018767217795054119
890,dt,Separate models,zoo,0.04626842547064271,98.0870422087245,726.3302295137854
891,dt,Separate models,titanic,0.003119002741319918,97.88685451130087,0.018262515068054198
892,dt,Separate models,imdrating,187.11181503228164,99.5912927332361,2.785155005455017
893,dt,Separate models,Bmi_male_female,3.2078413900647426e-06,99.99869811631896,0.020782203674316407
894,dt,Separate models,iris,0.0009000000000000024,99.859375,0.045677590370178225
895,dt,Separate models,crime_data,71.08804306036139,82.46282954515276,0.04932029107037712
896,dt,Separate models,balance-scale,7.583159726196575e-05,99.96961875109697,0.049039866924285885
897,dt,Separate models,car,0.013713482847258707,98.51762157093734,0.8430952787399292
898,dt,Separate models,bupa-liver-disorders,0.0018404471430445392,99.22637782974168,0.36989185094833377
899,dt,Separate models,jobs_in_data,1.3943664190071265,99.80871167295615,266.4948118066788
900,dt,Separate models,movie_data,450.0344748279929,99.8320229154596,240.076607298851
901,dt,Separate models,cars,16.18443651737346,96.21988015940072,0.8364256469682715
902,dt,Separate models,uforeports,3137.6785428680996,98.35839666999217,1.7540291571617126
903,dt,Separate models,monk-3,0.007009194159004864,97.07950243374798,0.2901865029335022
904,dt,Separate models,ecoli,0.13444444444444442,97.59491154839992,0.9369728016853333
905,knn,Separate models,Housing_Data,8.275473822480659e-06,99.97156194562722,20.56477027654648
906,knn,Separate models,echocardiogram,1.3375567369729623e-05,99.99383450037433,18.257469697432086
907,knn,Separate models,Car_sales,0.1739164955923197,99.81613622964228,189.61573076706665
908,knn,Separate models,monk-1,4.162330905306928e-07,99.99982913255725,0.3611139726638794
909,knn,Separate models,glass,0.06038823376514448,94.80871271469827,3.8756398919602515
910,knn,Separate models,auto-mpg,0.0009877551020408119,99.83764709039434,0.8701585030555725
911,knn,Separate models,drug200,2.505870384928421e-06,99.99895042582723,0.14072233257871686
912,knn,Separate models,sales-cars,2.1267361111111156,97.65577158603797,0.0021806955337524414
913,knn,Separate models,healthcare-dataset-stroke-data,0.0014377216462071124,99.39566135090075,55.10133146524429
914,knn,Separate models,nursery,0.04568900095735115,97.22945843445811,13.058948895931245
915,knn,Separate models,hr-evaluation,5.115165246235072e-05,99.82422112555894,701.1647751545906
916,knn,Separate models,breast-cancer,0.0047685703809238235,96.89492440924693,3.898407240917808
917,knn,Separate models,Salaries,0.025720897116411567,95.1470005440733,0.15618833541870117
918,knn,Separate models,diabetes,0.00021177610561855543,99.90267642205029,2.181876664161682
919,knn,Separate models,heart-c,9.706617486470756e-07,99.99959555760472,92.13101920127869
920,knn,Separate models,results,1.7874395957386688,97.59248785464872,0.7680568695068359
921,knn,Separate models,SacramentocrimeJanuary2006,5870.766753313248,99.10998213390545,9.238938179016113
922,knn,Separate models,v3_Latest_Data_Science_Salaries,0.03409215312419744,99.99176868765962,21.061062860488892
923,knn,Separate models,insurance,0.0002441406250000007,99.90234375,0.49293022394180297
924,knn,Separate models,wine,0.0018257636799248805,99.68845669755791,88.80880234605175
925,knn,Separate models,hungarian-heart-disease,0.0006507705122865503,99.70407196969697,92.4760506736989
926,knn,Separate models,laptop_price,1.1457581217877804,93.54851392042738,58.777593352794646
927,knn,Separate models,pima-indians-diabetes,0.007005103786582664,99.31664190941541,4.703753402233124
928,knn,Separate models,tic-tac-toe,0.0011418284126060855,99.40653408908207,4.786134006977082
929,knn,Separate models,Titanic_Test,4.57074910820452,93.33055729058228,8.367304497751697
930,knn,Separate models,Data_Preprocessing,0.0,100.0,0.026237964630126953
931,knn,Separate models,haberman,4.021415823914308e-05,99.96659953634622,0.032316365242004395
932,knn,Separate models,ElectronicsData,0.01402796640008014,99.96755039000675,0.3849243831634521
933,knn,Separate models,500_Person_Gender_Height_Weight_Index,0.0006212742258854976,99.7388506826879,0.03494783401489258
934,knn,Separate models,births,0.009144922201290049,96.11845407415532,0.9976877188682556
935,knn,Separate models,Cust_Segmentation,0.0032897195411913903,99.98612518118435,4.463232188224793
936,knn,Separate models,drug_dt,2.505870384928421e-06,99.99895042582723,0.14235477736501984
937,knn,Separate models,Data_Uk,624.2987042993997,93.65740091617069,9.534030282497406
938,knn,Separate models,heart-statlog,3.086419753086402e-05,99.98743086978381,93.69237727853987
939,knn,Separate models,phoneme,0.0033269314123500543,98.51741024405078,0.617145128250122
940,knn,Separate models,Churn_Modelling,3584.452643372696,97.46244538330161,637.192275326252
941,knn,Separate models,wilt,3.928451413263832e-05,99.89769657777958,0.5574194025993348
942,knn,Separate models,airport-frequencies,13471.728845396858,99.80138441850038,3.5176543974876404
943,knn,Separate models,magic,0.0008998116711574258,99.52010044204937,91.62472917318344
944,knn,Separate models,sales-records,0.00590833147694362,99.86409818339406,297.989405272007
945,knn,Separate models,hayes-roth,0.008264462809917354,97.96696315120712,0.05607533996755427
946,knn,Separate models,housing,0.0010273687265928632,99.94415260238134,43.803579819202426
947,knn,Separate models,monk-2,0.002399809864118413,98.85723339803884,0.3790184712409973
948,knn,Separate models,FuelConsumption,3.795948202810534,96.3705526924245,54.91774823665619
949,knn,Separate models,cleveland,0.01673390764153466,97.91763219990858,93.68770140647888
950,knn,Separate models,Titanic_Data,13.066447191615106,98.70544774184067,18.720856342159333
951,knn,Separate models,employees,125.21741389777155,89.15165489648275,1.0058994364738465
952,knn,Separate models,Mall_Customers,0.0010167185535256938,99.56063233936925,0.061209667812694206
953,knn,Separate models,50_Startups,0.005604964397037365,99.2212333121424,0.05319596739376292
954,knn,Separate models,weight-height,3.388282468255818e-05,99.98644687012698,0.21715395927429199
955,knn,Separate models,AirPassengers,0.26052517361110555,99.97850944134572,0.005458816885948181
956,knn,Separate models,titanic,5.98156374903446e-07,99.99974856814843,0.11907518148422241
957,knn,Separate models,imdrating,191.118134009601,99.03744688972668,0.2144648838043213
958,knn,Separate models,advertising_classification,921.9471173089778,93.89991945242419,5.022116370201111
959,knn,Separate models,Bmi_male_female,0.0006212742258854976,99.7388506826879,0.04009723424911499
960,knn,Separate models,FuelConsumptionCo2,3.795948202810534,96.3705526924245,54.96117018461227
961,knn,Separate models,iris,0.001600000000000003,99.74176888315041,0.06411847114562988
962,knn,Separate models,crime_data,21.002859675712788,72.42993074908706,0.06282868104822495
963,knn,Separate models,balance-scale,0.01361855497813694,96.6448497220653,0.09264959335327148
964,knn,Separate models,car,0.014033136094674577,98.33651776971615,0.6619921803474427
965,knn,Separate models,bupa-liver-disorders,2.835216731320591e-05,99.98717676738434,0.3636473107337952
966,knn,Separate models,jobs_in_data,11.923141780372408,98.10292427803668,101.73565716266631
967,knn,Separate models,movie_data,42.54000312212461,99.96867688937114,7.20156726360321
968,knn,Separate models,cars,0.7234773417888719,99.85835965164131,0.8493047226434467
969,knn,Separate models,uforeports,2143.042127036044,97.17493667611099,0.19623711585998535
970,knn,Separate models,monk-3,0.00865332612222822,96.39444744907158,0.361716730594635
971,knn,Separate models,ecoli,0.20350123456790142,96.88244937545343,0.8801245784759522
972,logr,Separate models,Housing_Data,0.0003573653593544756,99.36637347632185,41.68663082122803
973,logr,Separate models,echocardiogram,5.739210284664994e-05,99.97445721583652,37.00912697748704
974,logr,Separate models,Car_sales,0.9522328221229329,98.89347580060662,1502.5263544687857
975,logr,Separate models,glass,0.060001595407074705,94.92503284484792,19.917628442737417
976,logr,Separate models,drug200,0.008892720313567247,95.90087939831757,0.20327505198392
977,logr,Separate models,healthcare-dataset-stroke-data,6.689240538567063e-05,99.92567510512703,386.3850787138939
978,logr,Separate models,nursery,0.05795489255056825,96.30837043438638,160.63956764698028
979,logr,Separate models,hr-evaluation,7.035134970533528e-05,97.98360837674275,251.68593911886217
980,logr,Separate models,breast-cancer,0.0014003145567901192,98.88555212742233,7.546950320193642
981,logr,Separate models,Salaries,0.01897116411534356,96.42053507257668,0.47236258506774903
982,logr,Separate models,heart-c,0.007818741051712012,96.56319074650021,148.76081137418748
983,logr,Separate models,results,0.07762184104353864,99.92839580447904,3.9556164091283623
984,logr,Separate models,v3_Latest_Data_Science_Salaries,0.05661759198154046,99.96889845645761,3207.026308455467
985,logr,Separate models,wine,0.0011782464477079646,99.79894726056513,295.2291226710303
986,logr,Separate models,hungarian-heart-disease,0.007522907122032507,96.76299283154121,168.92255051038703
987,logr,Separate models,laptop_price,0.3676970655886349,97.13495456884786,1567.1658241605758
988,logr,Separate models,pima-indians-diabetes,0.001334949809989547,99.89547022081359,13.522879047393799
989,logr,Separate models,tic-tac-toe,1.7350279034562524e-05,99.98465934656538,7.095503642559051
990,logr,Separate models,adult,0.001989368540876876,98.75664466195195,2720.335262517929
991,logr,Separate models,Titanic_Test,2.8549346016646773,99.5756421042213,59.07230468454032
992,logr,Separate models,ElectronicsData,0.2573103571807811,99.3564328929321,4.009602007865905
993,logr,Separate models,500_Person_Gender_Height_Weight_Index,5.3486299844063284e-05,99.95270884187086,0.03468377113342285
994,logr,Separate models,Cust_Segmentation,0.23251313869276746,99.55835863299725,84.77087671041488
995,logr,Separate models,drug_dt,0.008892720313567247,95.90087939831757,0.21807983427336722
996,logr,Separate models,Data_Uk,174.50015673869487,99.06122587490552,553.2340834522247
997,logr,Separate models,heart-statlog,0.0004938271604938262,99.8015873015873,175.57332248422836
998,logr,Separate models,phoneme,0.0011809285430847668,99.40084802481746,0.5522815179824829
999,logr,Separate models,magic,0.0016155441234255636,99.26931518614855,87.38043450117111
1000,logr,Separate models,sales-records,0.015015393183337089,99.38001597161991,2984.235585925579
1001,logr,Separate models,hayes-roth,0.04183884297520662,92.38721804511279,0.10958378965204413
1002,logr,Separate models,housing,0.0034731607369911073,99.78739221737321,721.4841183805465
1003,logr,Separate models,cleveland,0.0034018199907787866,99.71210054241885,405.82703988313676
1004,logr,Separate models,Titanic_Data,39.31906745498515,98.52708131734313,230.07041127955327
1005,logr,Separate models,Mall_Customers,9.455825187208994e-05,99.9264471883652,0.09606664830988104
1006,logr,Separate models,50_Startups,0.003053498177751099,99.68483536665354,0.121611987843233
1007,logr,Separate models,AirPassengers,2.812608506944414,99.91821496921315,0.0042972465356191
1008,logr,Separate models,zoo,0.25573932742937233,92.6017351724636,4271.112898581168
1009,logr,Separate models,advertising_classification,13.11953272443727,99.98393155674668,761.5881367731095
1010,logr,Separate models,crime_data,4.807114873173395,98.35963703968838,0.19929152376511516
1011,logr,Separate models,car,0.0024655473540860793,99.49424669659773,1.9848717141151428
1012,mlp,Separate models,monk-1,0.017440078362250207,93.02396865509992,34.524333219528195
1013,mlp,Separate models,glass,0.10707004782734521,91.89335970114678,380.28925350014595
1014,mlp,Separate models,auto-mpg,0.044681233001049,93.4292304410222,204.2857871389389
1015,mlp,Separate models,drug200,0.047840255689467905,79.3261752199085,7.025176218061736
1016,mlp,Separate models,sales-cars,9.25,95.32615179479981,0.05841753880182902
1017,mlp,Separate models,Salaries,0.0175510848067719,96.55861082220159,19.860921449661255
1018,mlp,Separate models,diabetes,0.029989925728713264,86.43603540085334,414.2911957263947
1019,mlp,Separate models,results,10.897749995468008,88.55247444288159,100.33869907350251
1020,mlp,Separate models,insurance,0.08506484397144272,65.85112646670304,82.04537308216095
1021,mlp,Separate models,Data_Preprocessing,0.07111111111111108,92.0,0.9136492411295573
1022,mlp,Separate models,haberman,0.02545339414369752,62.20147079642352,1.285841429233551
1023,mlp,Separate models,ElectronicsData,11.422890465575728,72.15043137482634,104.94976123332977
1024,mlp,Separate models,500_Person_Gender_Height_Weight_Index,0.1761293210564094,73.26199747317546,0.9002062368392945
1025,mlp,Separate models,births,0.08787324066724377,63.92724110540075,93.55282334804535
1026,mlp,Separate models,drug_dt,0.05874221381749884,75.69980214729108,6.931341796210318
1027,mlp,Separate models,phoneme,0.03282223707728363,85.91924621309154,186.34454176664352
1028,mlp,Separate models,wilt,0.00020413199520025754,99.46840626249933,104.5943429350853
1029,mlp,Separate models,hayes-roth,0.11637683654729108,78.25235950235951,3.639512289654125
1030,mlp,Separate models,monk-2,0.03641980879870183,83.52790194540849,35.937219417095186
1031,mlp,Separate models,employees,1318.170610223834,61.62861762932271,920.2765957403183
1032,mlp,Separate models,Mall_Customers,0.04192086761346975,76.12976479421252,2.7808858878684766
1033,mlp,Separate models,50_Startups,0.24298446083991862,71.45426455986322,3.0316281458910774
1034,mlp,Separate models,weight-height,7.237692136333265e-05,99.97103764651327,2.3977489471435547
1035,mlp,Separate models,AirPassengers,162.58810763888889,93.57583091228473,0.21019437412420908
1036,mlp,Separate models,titanic,0.005495192574604877,96.89712446380301,3.555217294692993
1037,mlp,Separate models,imdrating,59877.70868675693,84.98738878381073,478.4425843715668
1038,mlp,Separate models,Bmi_male_female,0.10435216207519614,75.75308076926585,0.9010137939453124
1039,mlp,Separate models,iris,0.011972222222222231,98.06774980274012,3.8627396917343138
1040,mlp,Separate models,crime_data,139.77260573650946,84.6565283924135,3.694670508889591
1041,mlp,Separate models,balance-scale,0.028555004591368238,89.09698182841991,8.342353513240814
1042,mlp,Separate models,car,0.26944433558925623,71.49038878539243,175.5353701901436
1043,mlp,Separate models,bupa-liver-disorders,0.0507345509829276,77.39102006108396,41.54827048063278
1044,mlp,Separate models,cars,70.26202012460419,85.85806965264237,301.5572792140917
1045,mlp,Separate models,uforeports,145059.7065802568,69.76767538856315,813.1682092404366
1046,mlp,Separate models,monk-3,0.021234503936061532,91.38210067529971,38.61769325017929
1047,mlp,Separate models,ecoli,0.39446062610229304,93.95471906787186,127.12600277900695
1048,nb,Separate models,Housing_Data,0.0036826609119909753,98.21143229140797,14.953436379432679
1049,nb,Separate models,echocardiogram,0.0007099969536462849,99.67272521374781,15.465398230335929
1050,nb,Separate models,Car_sales,2.608284157844591,97.27029230612769,479.1148581917469
1051,nb,Separate models,monk-1,0.004091282465119239,98.2242697634031,0.2484353804588318
1052,nb,Separate models,glass,0.022412918067154838,98.64169848549497,4.108450644452807
1053,nb,Separate models,auto-mpg,0.00023990050313754324,99.96791058010466,0.6387478852272034
1054,nb,Separate models,drug200,0.01978532975515496,91.89991575061514,0.10731839772426721
1055,nb,Separate models,sales-cars,0.0625,99.95061457418788,0.0032965540885925293
1056,nb,Separate models,healthcare-dataset-stroke-data,0.002724973318748341,98.35746032625175,27.061622312068938
1057,nb,Separate models,nursery,0.05305798948912574,98.10905629248634,4.104017276763916
1058,nb,Separate models,hr-evaluation,0.0001581466690536269,98.4025588984482,113.74395255565643
1059,nb,Separate models,breast-cancer,0.0004957340902458916,99.73744130490203,3.2522823107870003
1060,nb,Separate models,Salaries,0.028325525097899606,95.8972298525638,0.11671353578567505
1061,nb,Separate models,diabetes,0.00041889506275643885,99.80749307777738,1.4181395530700684
1062,nb,Separate models,heart-c,0.0002674755514572035,99.8914466106099,70.24115270614624
1063,nb,Separate models,results,0.5152006097549771,99.48177282935863,1.7268307931495435
1064,nb,Separate models,SacramentocrimeJanuary2006,8017.71823469721,99.52858917707702,443.79240881204606
1065,nb,Separate models,v3_Latest_Data_Science_Salaries,2.031098230594468,99.75123878799572,73.45428385019302
1066,nb,Separate models,insurance,0.0032296894929846943,98.36139548808488,0.279000084400177
1067,nb,Separate models,wine,0.003561476637903245,99.40624999154495,78.25166903511952
1068,nb,Separate models,hungarian-heart-disease,0.001275510204081637,99.45724412937528,70.99205386152073
1069,nb,Separate models,laptop_price,0.11692012782612911,99.48065736026523,86.31431936979294
1070,nb,Separate models,pima-indians-diabetes,0.0027715923026843652,99.79407145384617,4.15090104341507
1071,nb,Separate models,adult,0.00016438966032840036,99.88862489137642,843.8107518267632
1072,nb,Separate models,Titanic_Test,19.481569560047607,97.11473100290569,38.21679117761809
1073,nb,Separate models,Data_Preprocessing,0.16000000000000003,66.71923486522437,0.018520196278889973
1074,nb,Separate models,haberman,0.00016085663295657373,99.84767364303354,0.015996415615081788
1075,nb,Separate models,ElectronicsData,0.18528649017207946,99.46446514818004,0.6964587378501892
1076,nb,Separate models,500_Person_Gender_Height_Weight_Index,3.388282468255715e-05,99.97598665862327,0.015308136940002442
1077,nb,Separate models,births,1.0302993352477225e-07,99.99995852257103,0.10497959852218627
1078,nb,Separate models,Cust_Segmentation,0.04049619887161813,99.94583143987981,11.298115603923797
1079,nb,Separate models,drug_dt,0.01978532975515496,91.89991575061514,0.10806781234163226
1080,nb,Separate models,Data_Uk,203.76071109378543,99.28534344911448,178.98414199352266
1081,nb,Separate models,heart-statlog,0.0011111111111111063,99.5546759030183,71.90689571433597
1082,nb,Separate models,phoneme,0.001604422941912638,99.29475914641202,0.16149177074432372
1083,nb,Separate models,wilt,0.0,100.0,0.15365903139114379
1084,nb,Separate models,magic,3.627549957200435e-05,99.98065306689493,24.72791721343994
1085,nb,Separate models,sales-records,0.001912430385386476,99.91853331691645,160.46947136878967
1086,nb,Separate models,hayes-roth,0.025309917355371924,96.18082618862041,0.04376095533370972
1087,nb,Separate models,housing,0.014006523665789632,99.11328667600723,13.57317933320999
1088,nb,Separate models,monk-2,0.00023296398891966744,99.71555068507976,0.24822609424591063
1089,nb,Separate models,FuelConsumption,2.824094371866401,98.00309540142777,134.18701210737228
1090,nb,Separate models,cleveland,0.006384246159819469,99.80126241564503,92.39843861103058
1091,nb,Separate models,Titanic_Data,116.18012631013184,94.99676350946909,153.30910512658417
1092,nb,Separate models,employees,12.120753679711756,99.47347094175979,9.466665461063386
1093,nb,Separate models,Mall_Customers,0.002363956296802243,98.71282579639117,0.041651790792291817
1094,nb,Separate models,50_Startups,1.45011195812686e-33,100.0,0.04467290990492877
1095,nb,Separate models,weight-height,0.00013553129873022988,99.94576578682263,0.009331958293914795
1096,nb,Separate models,AirPassengers,0.4306640625,99.97709685795897,0.00832796593507131
1097,nb,Separate models,titanic,0.00021275606671220104,99.8865300977535,0.018825314044952392
1098,nb,Separate models,imdrating,13987.821878881781,79.75385413173095,5.398498866558075
1099,nb,Separate models,advertising_classification,1483.2270266206274,98.08143994593073,161.04972124576568
1100,nb,Separate models,Bmi_male_female,3.388282468255715e-05,99.97598665862327,0.016157715320587157
1101,nb,Separate models,FuelConsumptionCo2,2.824094371866401,98.00309540142777,137.03514620542526
1102,nb,Separate models,poker-hand,0.0,100.0,1075.616900539398
1103,nb,Separate models,iris,0.0049000000000000085,99.1498959056211,0.04578782558441162
1104,nb,Separate models,crime_data,14.714950702368125,94.0469500630153,0.15053866891299977
1105,nb,Separate models,census_data,0.0038711612648798786,99.89467947369464,473.2297076153755
1106,nb,Separate models,balance-scale,0.005824099722991706,97.64682839475083,0.04694339990615845
1107,nb,Separate models,car,2.3426603986554556e-05,99.99414334900337,0.34403999090194703
1108,nb,Separate models,bupa-liver-disorders,0.0007414422518318606,99.69349224810588,0.250251944065094
1109,nb,Separate models,jobs_in_data,39.172238684555616,95.56781821551397,208.52419635534287
1110,nb,Separate models,movie_data,588.5058603024721,99.78167570400457,34.174767878055576
1111,nb,Separate models,cars,5.023781212841871,98.89485147559489,3.4177259768562753
1112,nb,Separate models,uforeports,11712.725375119264,94.06990000591269,4.420088562965393
1113,nb,Separate models,monk-3,0.00346181719848567,98.61471900820902,0.24829100131988524
1114,nb,Separate models,ecoli,0.3185975308641973,95.78574694624078,0.8946770977973938
1115,svm,Separate models,monk-1,8.972371466796984e-06,99.99637479940735,0.6067523074150085
1116,svm,Separate models,auto-mpg,1.5286336141104323e-05,99.99783602263008,4.125958878993988
1117,svm,Separate models,drug200,0.008892720313567247,95.90087939831757,0.1771917776627974
1118,svm,Separate models,sales-cars,27.5625,80.59737974188502,0.0019926230112711587
1119,svm,Separate models,nursery,0.07665549159390729,95.05416532718837,413.93686148881915
1120,svm,Separate models,Salaries,0.012308437166251376,96.03465297479015,0.6045469927787781
1121,svm,Separate models,diabetes,0.000578243425335735,99.69945767913944,12.61587156534195
1122,svm,Separate models,results,9.062624672214373,91.97325970034204,4.041248747796724
1123,svm,Separate models,insurance,0.0025628906249999988,98.94051648408433,2.8209648013114927
1124,svm,Separate models,wine,0.0011789497682013564,99.7988272478868,142.36205027063014
1125,svm,Separate models,Data_Preprocessing,0.53037037037037,86.56581972630562,0.015646060307820637
1126,svm,Separate models,haberman,0.00016710291493158828,99.74331349472875,0.0511389422416687
1127,svm,Separate models,ElectronicsData,0.4885117700316907,98.76848359480257,16.146259078979494
1128,svm,Separate models,500_Person_Gender_Height_Weight_Index,1.0781911338828259e-05,99.99104492413719,0.04952979326248169
1129,svm,Separate models,births,0.0012615375289987579,99.48212745114994,3.1047861194610595
1130,svm,Separate models,drug_dt,0.00932999674134571,95.69931578779874,0.1779425505435828
1131,svm,Separate models,phoneme,0.0013825249534507506,99.31422373340737,3.1408145236968994
1132,svm,Separate models,wilt,7.630631429483724e-05,99.8012856398572,1.9314759349822999
1133,svm,Separate models,hayes-roth,0.03305785123966943,94.7840260798696,0.09187157587571577
1134,svm,Separate models,monk-2,0.0005325443786982258,99.40828402366864,0.6220975041389465
1135,svm,Separate models,employees,99.80686428565897,96.99252439735196,253.84030254602433
1136,svm,Separate models,Mall_Customers,0.0010752229559819826,99.32022188733562,0.07330231955557158
1137,svm,Separate models,50_Startups,0.033709221818690197,96.61737322722172,0.056056247037999773
1138,svm,Separate models,weight-height,4.7137447092893604e-05,99.98113747615331,0.06423659801483154
1139,svm,Separate models,AirPassengers,36.220052083333336,98.84956867268974,0.015164112051328024
1140,svm,Separate models,titanic,0.0005971623932882761,99.66281061926128,0.30789961338043215
1141,svm,Separate models,imdrating,5910.6607487442325,92.10182704720754,213.29323132276534
1142,svm,Separate models,Bmi_male_female,1.0781911338828259e-05,99.99104492413719,0.04987823724746704
1143,svm,Separate models,iris,9.999999999999977e-05,99.98525943396226,0.0730283784866333
1144,svm,Separate models,crime_data,17.02382050292165,94.58234140273933,0.15239562707788804
1145,svm,Separate models,balance-scale,0.00457079508253016,98.13513052528349,0.25934802532196044
1146,svm,Separate models,car,0.0010606084193840277,99.7489089916231,6.765167524814606
1147,svm,Separate models,bupa-liver-disorders,0.0010654148160641624,99.52521621387514,1.280366621017456
1148,svm,Separate models,cars,0.342512171469195,99.92344741794987,22.231046632788647
1149,svm,Separate models,uforeports,914.682326416512,99.31584781503396,278.14846789836884
1150,svm,Separate models,monk-3,0.005230989724175231,97.86577326635037,0.5774740195274353
1151,svm,Separate models,ecoli,0.09472716049382718,98.5293325597518,6.905558612346649
1152,dt,Marginal,Housing_Data,0.07425000000000002,96.96796602666652,0.12224268674850464
1153,dt,Marginal,echocardiogram,0.20351239669421492,69.81670604564326,0.12087040597742255
1154,dt,Marginal,Car_sales,115.24494329388561,95.51953834156043,1.1529806623092065
1155,dt,Marginal,monk-1,0.2561722222222222,88.90349419516907,0.0081872820854187
1156,dt,Marginal,glass,2.7659098172761127,62.847329853657584,0.03180709355314013
1157,dt,Marginal,auto-mpg,0.6989888888888891,81.50219822899132,0.013403112888336182
1158,dt,Marginal,drug200,0.32870370370370366,60.960258220192145,0.004684881730513139
1159,dt,Marginal,sales-cars,0.75,76.91723179762721,0.0003322760264078776
1160,dt,Marginal,healthcare-dataset-stroke-data,0.3523345918367349,88.48762798808187,0.19981075525283815
